frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id81,id90,id92,id93,id96,id99,id100,id101,id107,id112,id113,id117,id120,id125,id129,id139,id144,id148,id154,id156,id161,id164,id166,id170,id176,id178,id185,id186,id189,id192,id203,id206,id221,id227,id229,id235,id238,id239,id253,id257,id258,id261,id264,id266,id269,id270,id271,id281,id283,id286,id292,id301,id302,id313,id315,id317,id318
174,,,,,,,,,,,,"(450.83, 33.78)",,,"(150.93, 64.37)",,,,,,,"(331.13, 394.71)",,"(468.72, 274.09)",,"(568.00, 109.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.49, 139.76)","(412.88, 50.89)",,,,,,,,,,,,,,,,,,"(170.34, 311.78)","(553.74, 43.96)",,,,,,,,,,,,"(593.70, 102.45)",,,,,,,,,"(602.05, 60.78)",,,,"(270.55, 153.93)","(339.40, 132.41)",,"(322.46, 393.58)","(531.92, 69.25)",,,,,"(81.14, 265.87)","(677.32, 38.55)",,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,"(450.95, 33.92)",,,"(149.37, 62.34)",,,,,,,,,"(468.80, 271.04)",,"(567.87, 106.84)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.45, 139.75)","(414.03, 49.50)",,,,,,,,,,,,,,,,,,"(171.05, 310.58)","(553.93, 43.73)",,,,,,,,,,,,"(593.48, 101.32)",,,,,,,,,"(602.20, 59.11)",,,,"(270.49, 150.28)","(339.35, 131.88)",,"(324.10, 394.40)","(531.83, 69.49)",,,,,"(81.05, 265.11)","(677.38, 39.41)",,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,"(450.92, 34.00)",,,"(148.24, 59.85)",,,,,,,,,"(468.80, 267.83)",,"(568.25, 103.50)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.42, 139.75)","(416.22, 47.75)",,,,,,,,,,,,,,,,,,"(172.01, 309.41)","(554.16, 43.66)",,,,,,,,,,,,"(593.90, 100.01)",,,,,,,,,"(602.18, 57.52)",,,,"(270.83, 146.50)","(339.38, 131.00)",,"(326.01, 395.13)","(531.97, 69.43)",,,,,"(80.80, 263.19)",,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,"(450.99, 33.94)",,,"(147.49, 57.62)",,,,,,,,,"(468.81, 264.37)",,"(568.79, 100.39)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.42, 139.78)","(418.01, 45.88)",,,,,,,,,,,,,,,,,,"(173.98, 307.79)","(554.36, 43.19)",,,,,,,,,,,,"(594.06, 98.61)",,,,,,,,,"(602.10, 55.68)",,,,"(270.79, 143.49)","(339.03, 130.05)",,"(328.23, 395.34)","(532.06, 69.46)",,,,,"(80.38, 261.04)",,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,"(450.85, 33.98)",,,"(146.64, 55.26)",,,,,,,,,"(469.13, 260.92)",,"(568.31, 97.57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.42, 139.77)","(419.36, 44.31)",,,,,,,,,,,,,,,,,,"(174.59, 306.72)","(554.66, 42.64)",,,,,,,,,,,,"(594.51, 96.48)",,,,,"(72.82, 237.66)",,,,"(602.20, 53.90)",,,,"(270.77, 140.88)","(338.93, 129.41)",,"(329.05, 395.25)","(532.14, 69.60)",,,,,"(79.80, 258.95)",,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,"(450.82, 34.02)",,,"(145.45, 52.87)",,,,,,,,,"(469.67, 257.88)",,"(567.49, 94.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.41, 139.74)","(420.81, 42.46)",,,,,,,,,,,,,,,,,,"(175.46, 305.58)","(555.04, 41.99)",,,,,,,,,,,,"(594.72, 94.12)",,,,,"(72.82, 237.58)",,,,"(602.47, 52.27)",,,,"(271.14, 138.09)","(338.89, 129.26)",,"(330.31, 394.97)","(532.05, 69.64)",,,,,"(79.16, 257.42)",,"(290.27, 33.83)",,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,"(450.86, 34.08)",,,"(144.91, 50.68)",,,,,,,,,"(470.20, 254.53)",,"(566.16, 92.28)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(664.71, 139.82)","(421.69, 40.50)",,,,,,,,,,,,,,,,,,"(176.30, 304.40)","(555.60, 41.08)",,,,,,,,,,,,"(595.03, 92.36)",,,,,"(72.82, 237.58)",,,,"(602.55, 51.09)",,,,"(271.50, 133.57)","(338.87, 128.99)",,"(331.96, 394.88)","(532.01, 69.60)",,,,,"(78.71, 256.04)",,"(290.35, 34.28)","(661.83, 94.27)",,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,"(450.82, 34.03)",,,"(143.97, 48.82)",,,,,,,,,"(470.45, 251.34)",,"(565.48, 89.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(665.41, 139.64)","(423.48, 38.06)",,,,,,,,,,,,,,,,,,"(176.63, 302.98)","(556.15, 39.93)",,,,,,,,,,,,"(594.83, 91.16)",,,,,"(73.09, 237.01)",,,,"(602.55, 50.90)",,,,"(271.68, 129.61)","(338.74, 128.37)","(275.92, 163.01)","(333.00, 395.06)","(532.06, 69.77)",,,,,"(78.12, 255.02)",,,"(661.65, 92.75)",,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,"(450.82, 33.98)",,,"(143.23, 47.52)",,,,,,,,,"(470.81, 248.12)",,"(564.95, 86.09)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(666.15, 138.67)","(424.49, 36.06)",,,,,,,,,,,,,,,,,,"(177.00, 301.10)","(556.68, 39.43)",,,,,,,,,,,,"(594.81, 90.12)",,,,,"(73.50, 236.43)",,,,"(602.29, 50.73)",,,,"(271.51, 125.61)","(338.64, 127.83)","(276.09, 162.94)","(334.04, 395.07)","(532.08, 69.67)",,,"(141.02, 378.22)",,"(76.95, 252.89)",,,"(661.86, 91.11)",,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,"(450.73, 34.07)",,,"(142.77, 46.14)",,,,,,,,,"(471.15, 244.30)",,"(564.75, 83.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(666.77, 138.25)","(425.22, 34.35)",,,,,,,,,,,,,,,,,,"(178.12, 299.58)","(557.10, 38.03)",,,,,,,,,,,,"(594.44, 88.14)",,,,,"(74.25, 236.25)",,,,"(602.43, 50.79)",,,,"(271.61, 122.04)","(338.42, 127.09)","(276.05, 162.98)","(334.96, 395.06)","(531.97, 69.92)",,,"(141.08, 376.76)",,,,,"(662.43, 89.33)",,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,"(450.97, 34.05)",,,"(142.51, 45.71)",,,,,,,,,"(471.26, 240.93)",,"(564.01, 80.91)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(667.28, 137.92)",,,,,,,,,,,,,,,,,,,"(179.61, 297.75)","(557.35, 38.10)",,,,,,,,,,,,"(594.87, 85.37)",,,,,"(74.87, 235.97)",,,,"(602.77, 50.73)",,,,"(272.03, 118.48)","(338.16, 126.30)","(276.01, 163.26)","(336.47, 394.86)","(531.91, 70.03)",,,"(141.09, 375.53)",,,,,"(662.71, 87.55)",,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,"(451.13, 33.76)",,,"(141.36, 46.07)",,,,,,,,,"(471.76, 237.29)",,"(563.58, 78.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(668.23, 137.36)",,,,,,,,,,,,,,,,,,,"(180.41, 295.63)",,,,,,,,,,,,,"(594.99, 82.59)",,,,,"(74.97, 236.02)",,,,"(602.67, 50.91)",,,,"(272.24, 115.45)","(337.88, 124.82)","(276.13, 163.33)","(336.85, 394.98)","(531.82, 70.20)",,,"(141.10, 374.79)",,,,,"(662.86, 85.99)",,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,"(451.11, 33.83)",,,"(140.89, 46.22)",,,,,,,,,"(472.05, 234.42)",,"(563.48, 74.96)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(668.88, 137.15)",,,,,,,,,,,,,,,,,,,"(181.48, 294.00)",,,,,,,,,,,,,"(594.86, 79.72)",,,,,,,,,"(602.62, 50.96)",,,,"(272.05, 112.08)","(337.19, 123.22)","(276.37, 163.16)","(336.75, 395.01)","(531.93, 70.20)",,,"(141.20, 374.42)",,,,,"(663.34, 84.71)",,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,"(451.09, 34.08)",,,"(140.53, 46.43)",,,,,,,,,"(472.08, 230.95)",,"(563.14, 71.94)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(669.73, 136.47)",,,,,,,,,,,,,,,,,,,"(182.43, 292.28)",,,,,,,,,,,,,"(594.63, 76.75)",,,,,,,,,"(602.55, 50.91)",,,,"(272.31, 108.38)","(336.68, 121.53)","(276.40, 163.33)","(336.60, 394.84)","(531.99, 70.51)",,,"(141.18, 374.41)",,,,,"(664.10, 83.91)",,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,"(451.09, 34.10)",,,"(140.18, 47.24)",,,,,,,,,"(472.15, 227.70)",,"(563.17, 69.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(670.59, 135.66)",,,,,,,,,,,,,,,,,,,"(183.21, 290.21)",,,,,,,,,,,,,"(594.32, 74.00)",,,,,,,,,"(602.59, 50.86)",,,,"(272.34, 105.34)","(336.09, 119.96)","(276.29, 163.26)","(336.59, 394.83)","(531.91, 70.85)",,,"(141.13, 374.37)",,,,,"(664.50, 83.29)",,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,"(451.10, 34.09)",,,"(140.10, 47.78)",,,,,,,,,"(472.09, 224.32)",,"(563.70, 65.33)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(672.00, 135.43)",,,,,,,,,,,,,,,,,,,"(184.13, 288.58)",,,,,,,,,,,,,"(594.15, 70.81)",,,,,,,,,"(602.64, 50.95)",,,,"(272.39, 102.03)","(335.52, 118.52)","(276.28, 163.25)","(335.67, 393.91)","(531.88, 71.20)",,,"(141.14, 374.38)",,,,,"(665.55, 81.76)",,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,"(451.00, 34.09)",,,"(140.25, 48.02)",,,,,,,,,"(472.33, 220.78)",,"(564.49, 62.56)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(673.16, 134.95)",,,,,,,,,,,,,,,,,,,"(185.09, 288.08)",,,,,,,,,,,,,"(593.98, 67.50)",,,,,,,,,"(602.64, 50.97)",,,,"(272.42, 98.30)","(334.96, 115.75)","(276.33, 163.03)","(334.76, 394.12)","(531.46, 75.60)",,,"(141.10, 373.81)",,,,,"(666.24, 80.98)",,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,"(451.06, 34.22)",,,"(140.64, 48.72)",,,,,,,,,"(472.24, 217.24)",,"(564.83, 60.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(675.13, 135.47)",,,,,,,,,,,,,,,,,,,"(185.38, 286.34)",,,,,,,,,,,,,"(593.88, 63.90)",,,,,,,"(674.09, 34.13)",,"(602.65, 50.81)",,,,"(272.61, 94.73)","(334.33, 113.13)","(276.30, 163.03)","(333.90, 394.97)",,,,"(141.06, 374.52)",,,,,"(666.83, 80.29)",,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,"(451.00, 34.31)",,,"(140.89, 48.86)",,,,,,,,,"(472.10, 214.05)",,"(565.40, 57.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(676.83, 135.88)",,,,,,,,,,,,,,,,,,,"(186.01, 284.58)",,,,,,,,,,,,,"(593.52, 61.10)",,,,,,,"(674.12, 34.12)",,"(602.70, 50.35)",,,,"(272.95, 91.01)","(333.36, 110.22)","(276.37, 163.05)","(333.21, 395.44)",,,,"(140.92, 375.05)","(73.62, 244.16)",,,,"(667.12, 79.87)","(678.36, 59.05)",,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,"(450.96, 34.27)",,,"(142.00, 48.86)",,,,,,,,,"(471.99, 210.73)",,"(566.08, 54.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(678.68, 136.32)",,,,,,,,,,,,,,,,,,,"(187.04, 282.75)",,,,,,,,,,,,,"(592.97, 57.81)",,,,,,,"(674.07, 34.07)",,"(602.62, 49.80)",,,,"(272.91, 87.85)","(332.48, 107.84)","(276.38, 163.04)","(332.67, 395.56)",,,,"(140.73, 375.16)","(72.54, 243.40)",,,,"(667.80, 79.26)","(676.56, 60.89)",,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,"(450.94, 34.29)",,,"(143.45, 49.23)",,,,,,,,,"(471.93, 207.34)",,"(566.99, 51.09)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.69, 136.35)",,,,,,,,,,,,,,,,,,,"(188.01, 281.02)",,,,,,,,,,,,,"(592.41, 54.16)",,,,,,,"(674.04, 34.08)",,"(602.27, 49.32)",,,,"(273.08, 84.56)","(331.66, 105.30)","(276.32, 162.95)","(332.72, 395.57)",,,,"(140.54, 375.18)","(71.62, 242.76)",,,,"(667.75, 79.18)","(674.74, 63.86)","(557.60, 34.55)",,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,"(451.35, 33.84)",,,"(145.15, 49.25)",,,,,,,,,"(471.88, 203.68)",,"(567.52, 47.99)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.84, 136.36)",,,,,,,,,,,,,,,,,,,"(188.32, 279.53)",,,,,,,,,,,,,"(592.09, 51.06)",,,,,,,"(674.00, 34.07)",,"(602.08, 48.98)",,,,"(273.06, 81.56)","(330.87, 103.76)","(276.31, 163.05)","(332.45, 395.68)",,,,"(140.49, 375.18)","(70.12, 241.40)",,,,"(668.11, 78.87)","(673.22, 65.59)",,"(291.94, 348.29)",,,,,,,,,,,,,,,,
196,,,,,,,,,,,,"(451.37, 33.84)",,,"(146.10, 49.23)",,,,,,,,,"(471.47, 200.30)",,"(568.26, 45.48)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(679.87, 136.38)",,,,,,,,,,,,,,,,,,,"(188.85, 278.09)",,,,,,,,,,,,,"(592.06, 48.14)",,,,,,,"(674.05, 34.10)",,"(602.26, 47.85)",,,,"(273.18, 78.41)","(330.44, 103.51)","(276.35, 163.14)","(332.99, 395.49)",,,,"(140.48, 375.27)","(68.95, 240.52)",,,,"(668.45, 78.80)","(671.71, 67.44)",,"(292.97, 347.08)",,,,,,,,,,,,,,,,
197,,,,,,,,,,,,"(451.34, 33.86)",,,"(147.68, 49.15)",,,,,,,,,"(471.02, 196.40)",,"(569.32, 42.98)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(680.36, 136.46)",,,,,,,,,,,,,,,,,,,"(189.47, 276.43)",,,,,,,,,,,,,"(591.48, 45.09)",,,,,,,"(674.11, 34.11)",,"(602.42, 47.06)",,,,"(273.21, 74.73)","(330.03, 102.58)","(276.38, 163.13)","(334.37, 394.95)",,,,"(140.52, 375.39)","(68.95, 240.29)",,,,"(668.48, 78.54)","(670.24, 68.50)",,"(293.95, 346.04)",,,,,,,,,,,,,,,,
198,,,,,,,,,,,,"(451.29, 33.83)",,,"(148.77, 49.09)",,,,,,,,,"(470.82, 193.29)",,"(569.84, 40.11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(681.08, 136.09)",,,,,,,,,,,,,,,,,,,"(190.21, 275.23)",,,,,,,,,,,,,"(590.75, 42.29)",,,,,,,"(674.10, 34.13)",,"(602.39, 46.00)",,,,"(273.33, 70.86)","(329.70, 101.88)","(276.39, 163.17)","(336.47, 395.53)",,,,"(140.61, 375.47)","(68.10, 239.42)",,,,"(668.37, 78.54)","(669.36, 69.68)",,"(294.81, 344.85)",,,,,,,,,,,,,,,,
199,,,,,,,,,,,,"(451.26, 33.81)",,,"(150.45, 48.85)",,,,,,,,,"(470.29, 190.00)",,"(570.51, 39.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(682.39, 136.00)",,,,,,,,,,,,,,,,,,,"(190.97, 273.40)",,,,,,,,,,,,,"(590.56, 41.26)",,,,,,,"(674.15, 34.17)",,"(602.34, 44.19)",,,,"(273.59, 67.21)","(329.43, 100.95)","(276.45, 163.22)","(336.48, 395.53)",,,,"(140.65, 375.50)","(66.94, 238.67)",,,,"(668.52, 78.37)","(667.66, 70.62)",,"(295.42, 343.34)","(10.81, 273.77)",,,,,,,,,,,,,,,
200,,,,,,,,,,,,"(451.24, 33.76)",,,"(152.06, 48.36)",,,,,,,,,"(469.93, 186.74)",,"(570.75, 37.16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(683.89, 135.19)",,,,,,,,,,,,,,,,,,,"(191.32, 272.11)",,,,,,,,,,,,,"(590.75, 40.49)",,,,,,,"(674.13, 34.19)",,"(602.52, 42.75)",,,,"(273.81, 63.73)","(329.16, 100.09)","(276.44, 163.53)","(336.57, 395.94)",,,,"(140.68, 375.47)","(65.43, 237.65)",,,,"(668.34, 78.50)","(666.64, 70.06)",,"(295.95, 342.42)","(10.65, 271.49)",,,,,,,,,,,,,,,
201,,,,,,,,,,,,"(451.16, 33.76)",,,"(154.14, 47.35)",,,,,,,,,"(469.44, 183.37)",,"(570.79, 36.49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(684.52, 134.12)",,,,,,,,,,,,,,,,,,,"(192.17, 270.51)",,,,,,,,,,,,,"(590.43, 40.33)",,,,,,,"(673.77, 34.37)",,"(602.17, 41.16)",,,,"(273.59, 60.65)","(328.72, 99.67)","(276.42, 163.40)","(335.68, 395.77)",,,,"(140.74, 375.57)","(63.89, 235.98)",,,,"(668.38, 78.42)","(664.93, 68.72)",,"(296.73, 341.17)","(10.65, 270.66)",,,,,,,,,,,,,,,
202,,,,,,,,,,,,"(451.21, 33.74)",,,"(156.25, 46.36)",,,,,,,,,"(469.38, 180.19)",,"(571.45, 35.66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(685.03, 132.93)",,,,,,,,,,,,,,,,,,,"(192.48, 268.50)",,,,,,,,,,,,,"(590.14, 40.05)",,,,,,,"(673.54, 34.50)",,"(602.21, 39.87)",,,,"(274.26, 57.15)","(328.45, 99.14)","(276.54, 163.25)","(335.15, 395.79)",,,,"(140.67, 375.55)","(61.63, 234.50)",,,,"(668.35, 78.51)","(664.20, 66.96)",,"(297.33, 340.32)","(10.60, 269.44)",,,,,,,,,,,,,,,
203,,,,,,,,,,,,"(451.22, 33.75)",,,"(158.49, 44.93)",,,,,,,,,"(468.82, 176.60)",,"(572.26, 34.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(686.28, 131.73)",,,,,,,,,,,,,,,,,,,"(192.62, 266.68)",,,,,,,,,,,,,"(589.89, 39.86)",,,,,,,"(673.67, 34.25)",,"(602.31, 39.60)",,,,"(274.35, 53.80)","(328.00, 98.15)","(276.59, 163.30)","(333.85, 395.68)",,,,"(140.66, 375.51)","(59.14, 232.25)",,,,"(668.34, 78.56)","(663.46, 65.71)",,"(297.71, 339.26)","(10.63, 267.83)","(560.60, 178.58)",,,,,,,,,,,,,,
204,,,,,,,,,,,,"(451.24, 33.76)",,,"(160.89, 43.51)",,,,,,,,,"(468.44, 173.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(687.26, 130.44)",,,,,,,,,,,,,,,,,,,"(193.40, 264.88)",,,,,,,,,,,,,"(589.52, 39.79)",,,,,,,"(673.95, 34.29)",,"(602.52, 39.14)",,,,"(274.34, 50.69)","(326.81, 96.49)","(276.52, 163.49)",,,,,"(140.68, 375.52)","(56.73, 230.55)",,,,"(668.38, 78.49)","(663.08, 64.05)",,"(298.64, 337.35)","(10.73, 266.77)","(560.60, 178.54)","(79.10, 44.28)",,,,,,,,,,,,,
205,,,,,,,,,,,,"(451.17, 33.77)",,,"(163.34, 42.31)",,,,,,,,,"(467.75, 169.57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(688.71, 128.83)",,,,,,,,,,,,,,,,,,,"(193.57, 263.04)",,,,,,,,,,,,,"(589.65, 39.84)",,,,,,,,,"(602.60, 38.63)",,,,"(273.75, 47.47)","(326.00, 94.56)","(276.47, 163.37)",,,,,"(140.67, 375.70)","(54.80, 229.25)",,,,"(668.38, 78.48)","(662.87, 62.46)",,"(299.38, 334.89)","(10.45, 264.65)","(560.59, 178.54)","(79.25, 42.32)","(79.41, 32.71)",,,,,,,,,,,,
206,,,,,,,,,,,,"(451.23, 33.76)",,,"(165.85, 41.19)",,,,,,,,,"(467.81, 166.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(690.20, 127.22)",,,,,,,,,,,,,,,,,,,"(193.94, 261.67)",,,,,,,,,,,,,"(589.69, 39.90)",,,,,,,,,"(602.44, 38.66)",,,,"(273.25, 45.57)","(324.77, 92.38)","(276.55, 163.29)",,,,,"(141.50, 377.26)","(52.26, 227.94)",,,,"(668.42, 78.51)","(662.61, 60.66)",,"(299.22, 332.49)","(10.39, 261.96)","(560.80, 178.43)","(79.32, 40.96)","(79.64, 33.30)",,,,,,,,,,,,
207,,,,,,,,,,,,"(451.26, 33.77)",,,"(168.63, 39.65)",,,,,,,,,"(466.89, 163.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(691.62, 125.89)",,,,,,,,,,,,,,,,,,,"(194.60, 260.32)",,,,,,,,,,,,,"(589.75, 39.95)",,,,,,,,,"(602.65, 38.29)",,,,"(272.60, 43.62)","(323.54, 90.11)","(276.56, 163.28)",,,,,,"(49.81, 225.89)",,,,"(668.54, 78.56)","(662.06, 59.54)",,"(299.22, 330.22)","(10.21, 259.77)","(561.09, 177.89)","(79.42, 37.86)",,,,,,,,,,,,,
208,,,,,,,,,,,,"(451.45, 33.78)",,,"(170.17, 38.21)",,,,,,,,,"(466.59, 160.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(693.29, 123.72)",,,,,,,,,,,,,,,,,,,"(194.75, 258.27)",,,,,,,,,,,,,"(589.91, 39.88)",,,,,,,,,"(602.97, 38.28)",,,,"(272.02, 41.82)","(322.32, 87.54)","(276.56, 163.32)",,,,,,"(47.23, 224.02)",,,,"(668.65, 78.64)","(662.28, 57.64)",,"(299.05, 327.98)","(9.81, 257.78)","(560.75, 176.73)","(79.87, 38.18)",,,,,,,,,,,,,
209,,,,,,,,,,,,"(451.74, 33.80)",,,,,,,,,,,,"(466.39, 157.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(695.16, 122.25)",,,,,,,,,,,,,,,,,,,"(195.09, 256.24)",,,,,,,,,,,,,"(589.94, 39.86)",,,,,,,,,,,,,"(271.79, 40.57)","(321.30, 84.85)","(276.53, 163.28)",,,,,,"(44.58, 222.26)",,,,"(668.92, 78.81)","(663.13, 56.68)",,"(299.01, 325.73)","(9.89, 255.99)","(560.29, 176.14)","(79.01, 36.46)",,"(589.10, 31.62)",,,,,,,,,,,
210,,,,,,,,,,,,"(451.84, 33.81)",,,,,,,,,,,,"(466.08, 153.84)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(696.35, 120.75)",,,,,,,,,,,,,,,,,,,"(195.40, 254.75)",,,,,,,,,,,,,"(589.97, 39.95)",,,,,,,,,,,,,"(271.36, 39.50)","(320.61, 81.60)","(276.59, 163.49)",,,,,,"(42.48, 220.70)",,,,"(669.04, 78.90)","(663.51, 54.53)",,"(298.99, 323.43)","(10.45, 254.76)","(559.78, 176.04)",,,"(589.15, 31.67)","(603.05, 36.49)",,,,,,,,,,
211,,,,,,,,,,,,"(451.85, 33.79)",,,,,,,,,,,,"(465.92, 150.81)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(698.29, 119.08)",,,,,,,,,,,,,,,,,,,"(195.56, 253.01)",,,,,,,,,,,,,"(589.97, 40.00)",,,,,,,,,,,,,"(271.06, 35.40)","(319.71, 78.89)","(277.74, 167.25)",,,,,,"(40.44, 219.07)",,,,"(668.76, 78.87)","(664.28, 52.99)",,"(298.54, 321.25)","(10.29, 254.11)","(559.07, 175.43)",,,"(589.12, 31.64)","(603.08, 36.71)",,,,,,,,,,
212,,,,,,,,,,,,"(451.81, 33.82)",,,,,,,,,,,,"(465.96, 146.66)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(700.11, 117.79)",,,,,,,,,,,,,,,,,,,"(195.51, 250.49)",,,,,,,,,,,,,"(590.12, 39.86)",,,,,,,,,,,,,,"(319.44, 75.83)",,,,,,,"(38.68, 218.12)",,,,"(669.05, 78.84)","(665.76, 50.86)",,"(298.69, 318.98)","(10.45, 253.94)","(558.42, 174.86)",,,"(589.26, 31.55)","(602.83, 36.48)",,,,,,,,,,
213,,,,,,,,,,,,"(451.77, 33.88)",,,,,,,,,,,,"(465.68, 143.45)",,,,,,,,,,"(316.86, 395.88)",,,,,,,,,,,,,,,,,,,,,,,,,,"(701.36, 115.80)",,,,,,,,,,,,,,,,,,,"(195.88, 248.93)",,,,,,,,,,,,,"(590.18, 39.89)",,,,,,,,,,,,,,"(318.70, 72.98)",,,,,,,"(36.58, 216.79)",,,,"(669.16, 78.82)","(667.52, 49.20)",,"(298.50, 317.01)","(10.22, 253.39)","(557.84, 174.28)",,,"(589.21, 31.67)","(602.84, 34.91)",,,,,,,,,,
214,,,,,,,,,,,,"(451.72, 33.94)",,,,,,,,,,,,"(465.48, 140.19)",,,,,,,,,,"(314.33, 395.67)",,,,,,,,,,,,,,,,,,,,,,,,,,"(703.32, 114.30)",,,,,,,,,,,,,,,,,,,"(195.94, 247.32)",,,,,,,,,,,,,"(590.07, 39.90)",,,,,,,,,,,,,,"(318.58, 70.07)",,,,,,,"(33.92, 215.74)",,,,"(669.10, 78.75)","(669.02, 46.90)",,"(297.74, 314.21)","(10.30, 253.42)","(557.15, 173.57)",,,"(589.19, 31.69)","(603.24, 36.83)",,,,,,,,,,
215,,,,,,,,,,,,"(451.73, 33.88)",,,,,,,,,,,,"(465.41, 137.85)",,,,,,,,,,"(312.00, 395.59)",,,,,,,,,,,,,,,,,,,,,,,,,,"(704.38, 112.34)",,,,,,,,,,,,,,,,,,,"(195.96, 245.12)",,,,,,,,,,,,,"(589.94, 39.72)",,,,,,,,,,,,,,"(317.54, 66.94)",,,,,,,"(30.52, 215.32)",,,,"(669.04, 78.79)","(671.21, 45.22)",,"(297.26, 311.71)","(10.33, 253.33)","(556.15, 172.76)",,,"(589.21, 31.52)","(603.26, 36.82)",,,,,,,,,,
