confidence,min_matching,brownian_pos_noise,lost_track_buffer,asso_func,vial_count_error,per_id_coverage_loss,short_track_count,per_frame_id_variance
0.4,0.5,10.0,90,giou,115.0,289.5796178343949,106,13.227580811666705
0.4,0.5,10.0,120,diou,107.0,287.6308724832215,99,13.346231244231513
0.4,0.5,10.0,120,giou,115.0,289.5796178343949,106,13.227580811666705
0.4,0.5,10.0,180,diou,110.0,288.38157894736844,103,13.340342181850096
0.4,0.5,10.0,180,giou,118.0,290.25625,110,13.221595336460204
0.4,0.5,10.0,240,diou,112.0,288.85064935064935,105,13.342332101875316
0.4,0.5,10.0,240,giou,120.0,290.679012345679,112,13.223402208797344
0.4,0.5,20.0,30,diou,98.0,285.2,93,13.439223960048192
0.4,0.5,20.0,30,giou,103.0,286.9310344827586,98,13.259999069653743
0.4,0.5,20.0,60,diou,104.0,286.82191780821915,98,13.37736363792179
0.4,0.5,20.0,60,giou,112.0,288.8636363636364,105,13.26264524465741
0.4,0.5,20.0,90,diou,107.0,287.6040268456376,100,13.362446030976397
0.4,0.5,20.0,90,giou,115.0,289.5668789808917,107,13.247608230902431
0.4,0.5,20.0,120,diou,107.0,287.6174496644295,100,13.366261076186342
0.4,0.5,20.0,120,giou,115.0,289.5796178343949,107,13.251383608272027
0.4,0.5,20.0,180,diou,109.0,288.13907284768214,102,13.361484509296842
0.4,0.5,20.0,180,giou,117.0,290.0503144654088,109,13.246525202071098
0.4,0.5,20.0,240,diou,112.0,288.84415584415586,106,13.361637579047128
0.4,0.5,20.0,240,giou,120.0,290.68518518518516,113,13.246473047065864
0.55,0.01,1.0,30,diou,8.0,185.58536585365854,1,15.200650495745847
0.55,0.01,1.0,30,giou,6.0,195.0681818181818,2,15.162639592967931
0.55,0.01,1.0,60,diou,7.0,185.6829268292683,0,15.182550430932091
0.55,0.01,1.0,60,giou,5.0,195.0681818181818,2,15.162639592967931
0.55,0.01,1.0,90,diou,7.0,185.6829268292683,0,15.182550430932091
0.55,0.01,1.0,90,giou,5.0,195.0681818181818,2,15.162639592967931
0.55,0.01,1.0,120,diou,7.0,185.6829268292683,0,15.182550430932091
0.55,0.01,1.0,120,giou,5.0,195.0681818181818,2,15.162639592967931
0.55,0.01,1.0,180,diou,7.0,185.6829268292683,0,15.182550430932091
0.55,0.01,1.0,180,giou,5.0,195.11363636363637,2,15.167118300209717
0.55,0.01,1.0,240,diou,7.0,185.6829268292683,0,15.182550430932091
0.55,0.01,1.0,240,giou,5.0,195.11363636363637,2,15.167118300209717
0.55,0.01,3.0,30,diou,8.0,185.53658536585365,1,15.198581214528083
0.55,0.01,3.0,30,giou,6.0,195.02272727272725,2,15.160581853746162
0.55,0.01,3.0,60,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,3.0,60,giou,5.0,195.02272727272725,2,15.160581853746162
0.55,0.01,3.0,90,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,3.0,90,giou,5.0,195.0681818181818,2,15.165079350665495
0.55,0.01,3.0,120,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,3.0,120,giou,5.0,195.0681818181818,2,15.165079350665495
0.55,0.01,3.0,180,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,3.0,180,giou,5.0,195.0909090909091,2,15.167319449445138
0.55,0.01,3.0,240,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,3.0,240,giou,5.0,195.0909090909091,2,15.167319449445138
0.55,0.01,5.0,30,diou,8.0,185.53658536585365,1,15.198581214528083
0.55,0.01,5.0,30,giou,6.0,195.02272727272725,2,15.160581853746162
0.55,0.01,5.0,60,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,5.0,60,giou,5.0,195.02272727272725,2,15.160581853746162
0.55,0.01,5.0,90,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,5.0,90,giou,5.0,195.0681818181818,2,15.165079350665495
0.55,0.01,5.0,120,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,5.0,120,giou,5.0,195.0681818181818,2,15.165079350665495
0.55,0.01,5.0,180,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,5.0,180,giou,5.0,195.0909090909091,2,15.167319449445138
0.55,0.01,5.0,240,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,5.0,240,giou,5.0,195.0909090909091,2,15.167319449445138
0.55,0.01,10.0,30,diou,8.0,185.53658536585365,1,15.198581214528083
0.55,0.01,10.0,30,giou,6.0,195.02272727272725,1,15.160581853746162
0.55,0.01,10.0,60,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,10.0,60,giou,5.0,195.02272727272725,1,15.160581853746162
0.55,0.01,10.0,90,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,10.0,90,giou,5.0,195.0681818181818,1,15.165079350665495
0.55,0.01,10.0,120,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,10.0,120,giou,5.0,195.0681818181818,1,15.165079350665495
0.55,0.01,10.0,180,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,10.0,180,giou,5.0,195.0909090909091,1,15.167319449445138
0.55,0.01,10.0,240,diou,7.0,185.6341463414634,0,15.1804881867004
0.55,0.01,10.0,240,giou,5.0,195.0909090909091,1,15.167319449445138
0.55,0.01,20.0,30,diou,8.0,185.58536585365854,1,15.19606147014805
0.55,0.01,20.0,30,giou,6.0,195.02272727272725,1,15.160581853746162
0.55,0.01,20.0,60,diou,7.0,185.6829268292683,0,15.177968442320367
0.55,0.01,20.0,60,giou,5.0,195.02272727272725,1,15.160581853746162
0.55,0.01,20.0,90,diou,7.0,185.6829268292683,0,15.177968442320367
0.55,0.01,20.0,90,giou,5.0,195.0681818181818,1,15.165079350665495
0.55,0.01,20.0,120,diou,7.0,185.6829268292683,0,15.177968442320367
0.55,0.01,20.0,120,giou,5.0,195.0681818181818,1,15.165079350665495
0.55,0.01,20.0,180,diou,7.0,185.6829268292683,0,15.177968442320367
0.55,0.01,20.0,180,giou,5.0,195.0909090909091,1,15.167319449445138
0.55,0.01,20.0,240,diou,7.0,185.6829268292683,0,15.177968442320367
0.55,0.01,20.0,240,giou,5.0,195.0909090909091,1,15.167319449445138
0.55,0.05,1.0,30,diou,5.0,192.11627906976744,2,15.166491979869866
0.55,0.05,1.0,30,giou,7.0,203.3404255319149,5,15.147341233122253
0.55,0.05,1.0,60,diou,4.0,192.11627906976744,2,15.166491979869866
0.55,0.05,1.0,60,giou,6.0,200.76086956521738,4,15.14593496340721
0.55,0.05,1.0,90,diou,4.0,192.11627906976744,2,15.166491979869866
0.55,0.05,1.0,90,giou,6.0,200.76086956521738,4,15.14593496340721
0.55,0.05,1.0,120,diou,4.0,192.11627906976744,2,15.166491979869866
0.55,0.05,1.0,120,giou,6.0,200.76086956521738,4,15.14593496340721
0.55,0.05,1.0,180,diou,4.0,192.11627906976744,2,15.166491979869866
0.55,0.05,1.0,180,giou,6.0,200.80434782608694,4,15.150399183805748
0.55,0.05,1.0,240,diou,4.0,192.11627906976744,2,15.166491979869866
0.55,0.05,1.0,240,giou,6.0,200.80434782608694,4,15.150399183805748
0.55,0.05,3.0,30,diou,5.0,192.06976744186048,2,15.164429735638175
0.55,0.05,3.0,30,giou,7.0,203.29787234042553,5,15.145298395528263
0.55,0.05,3.0,60,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,3.0,60,giou,6.0,200.7173913043478,4,15.14389212581322
0.55,0.05,3.0,90,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,3.0,90,giou,6.0,200.76086956521738,4,15.14837510122058
0.55,0.05,3.0,120,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,3.0,120,giou,6.0,200.76086956521738,4,15.14837510122058
0.55,0.05,3.0,180,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,3.0,180,giou,6.0,200.7826086956522,4,15.150607956941982
0.55,0.05,3.0,240,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,3.0,240,giou,6.0,200.7826086956522,4,15.150607956941982
0.55,0.05,5.0,30,diou,5.0,192.06976744186048,2,15.164429735638175
0.55,0.05,5.0,30,giou,7.0,203.29787234042553,5,15.145298395528263
0.55,0.05,5.0,60,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,5.0,60,giou,6.0,200.7173913043478,4,15.14389212581322
0.55,0.05,5.0,90,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,5.0,90,giou,6.0,200.76086956521738,4,15.14837510122058
0.55,0.05,5.0,120,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,5.0,120,giou,6.0,200.76086956521738,4,15.14837510122058
0.55,0.05,5.0,180,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,5.0,180,giou,6.0,200.7826086956522,4,15.150607956941982
0.55,0.05,5.0,240,diou,4.0,192.06976744186048,2,15.164429735638175
0.55,0.05,5.0,240,giou,6.0,200.7826086956522,4,15.150607956941982
0.55,0.05,10.0,30,diou,5.0,192.06976744186048,1,15.164429735638175
0.55,0.05,10.0,30,giou,7.0,203.29787234042553,5,15.145298395528263
0.55,0.05,10.0,60,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,10.0,60,giou,6.0,200.7173913043478,4,15.14389212581322
0.55,0.05,10.0,90,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,10.0,90,giou,6.0,200.76086956521738,4,15.14837510122058
0.55,0.05,10.0,120,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,10.0,120,giou,6.0,200.76086956521738,4,15.14837510122058
0.55,0.05,10.0,180,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,10.0,180,giou,6.0,200.7826086956522,4,15.150607956941982
0.55,0.05,10.0,240,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,10.0,240,giou,6.0,200.7826086956522,4,15.150607956941982
0.55,0.05,20.0,30,diou,5.0,192.06976744186048,1,15.164429735638175
0.55,0.05,20.0,30,giou,7.0,203.29787234042553,4,15.145298395528263
0.55,0.05,20.0,60,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,20.0,60,giou,6.0,200.7173913043478,3,15.14389212581322
0.55,0.05,20.0,90,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,20.0,90,giou,6.0,200.76086956521738,3,15.14837510122058
0.55,0.05,20.0,120,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,20.0,120,giou,6.0,200.76086956521738,3,15.14837510122058
0.55,0.05,20.0,180,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,20.0,180,giou,6.0,200.7826086956522,3,15.150607956941982
0.55,0.05,20.0,240,diou,4.0,192.06976744186048,1,15.164429735638175
0.55,0.05,20.0,240,giou,6.0,200.7826086956522,3,15.150607956941982
0.55,0.1,1.0,30,diou,6.0,200.69565217391306,4,15.150767065032397
0.55,0.1,1.0,30,giou,14.0,219.27777777777777,7,15.053032133221665
0.55,0.1,1.0,60,diou,5.0,198.0,3,15.149360795317355
0.55,0.1,1.0,60,giou,13.0,217.30188679245282,6,15.053950105121144
0.55,0.1,1.0,90,diou,5.0,198.0,3,15.149360795317355
0.55,0.1,1.0,90,giou,13.0,217.30188679245282,6,15.053950105121144
0.55,0.1,1.0,120,diou,5.0,198.0,3,15.149360795317355
0.55,0.1,1.0,120,giou,13.0,217.30188679245282,6,15.053950105121144
0.55,0.1,1.0,180,diou,5.0,198.04444444444445,3,15.153832256383426
0.55,0.1,1.0,180,giou,14.0,219.2962962962963,7,15.062844049162612
0.55,0.1,1.0,240,diou,5.0,198.04444444444445,3,15.153832256383426
0.55,0.1,1.0,240,giou,14.0,219.2962962962963,7,15.062844049162612
0.55,0.1,3.0,30,diou,6.0,200.6521739130435,4,15.148716777583886
0.55,0.1,3.0,30,giou,14.0,219.24074074074076,7,15.051046661344172
0.55,0.1,3.0,60,diou,5.0,197.95555555555555,3,15.147310507868843
0.55,0.1,3.0,60,giou,13.0,217.26415094339623,6,15.051964633243651
0.55,0.1,3.0,90,diou,5.0,197.95555555555555,3,15.147310507868843
0.55,0.1,3.0,90,giou,13.0,217.30188679245282,6,15.056442345756276
0.55,0.1,3.0,120,diou,5.0,197.95555555555555,3,15.147310507868843
0.55,0.1,3.0,120,giou,13.0,217.30188679245282,6,15.056442345756276
0.55,0.1,3.0,180,diou,5.0,198.0,3,15.151800741240542
0.55,0.1,3.0,180,giou,14.0,219.25925925925924,7,15.060896588675869
0.55,0.1,3.0,240,diou,5.0,198.0,3,15.151800741240542
0.55,0.1,3.0,240,giou,14.0,219.25925925925924,7,15.060896588675869
0.55,0.1,5.0,30,diou,6.0,200.6521739130435,4,15.148716777583886
0.55,0.1,5.0,30,giou,14.0,219.27777777777777,7,15.04053357366992
0.55,0.1,5.0,60,diou,5.0,197.95555555555555,3,15.147310507868843
0.55,0.1,5.0,60,giou,13.0,217.30188679245282,6,15.0414515455694
0.55,0.1,5.0,90,diou,5.0,197.95555555555555,3,15.147310507868843
0.55,0.1,5.0,90,giou,13.0,217.33962264150944,6,15.045932513521315
0.55,0.1,5.0,120,diou,5.0,197.95555555555555,3,15.147310507868843
0.55,0.1,5.0,120,giou,13.0,217.33962264150944,6,15.045932513521315
0.55,0.1,5.0,180,diou,5.0,198.0,3,15.151800741240542
0.55,0.1,5.0,180,giou,14.0,219.2962962962963,7,15.050389901711586
0.55,0.1,5.0,240,diou,5.0,198.0,3,15.151800741240542
0.55,0.1,5.0,240,giou,14.0,219.2962962962963,7,15.050389901711586
0.55,0.1,10.0,30,diou,6.0,200.6521739130435,3,15.148716777583886
0.55,0.1,10.0,30,giou,14.0,219.27777777777777,7,15.04053357366992
0.55,0.1,10.0,60,diou,5.0,197.95555555555555,2,15.147310507868843
0.55,0.1,10.0,60,giou,13.0,217.30188679245282,6,15.0414515455694
0.55,0.1,10.0,90,diou,5.0,197.95555555555555,2,15.147310507868843
0.55,0.1,10.0,90,giou,13.0,217.33962264150944,6,15.045932513521315
0.55,0.1,10.0,120,diou,5.0,197.95555555555555,2,15.147310507868843
0.55,0.1,10.0,120,giou,13.0,217.33962264150944,6,15.045932513521315
0.55,0.1,10.0,180,diou,5.0,198.0,2,15.151800741240542
0.55,0.1,10.0,180,giou,14.0,219.2962962962963,7,15.050389901711586
0.55,0.1,10.0,240,diou,5.0,198.0,2,15.151800741240542
0.55,0.1,10.0,240,giou,14.0,219.2962962962963,7,15.050389901711586
0.55,0.1,20.0,30,diou,6.0,200.6521739130435,3,15.148716777583886
0.55,0.1,20.0,30,giou,14.0,219.27777777777777,6,15.04053357366992
0.55,0.1,20.0,60,diou,5.0,197.95555555555555,2,15.147310507868843
0.55,0.1,20.0,60,giou,13.0,217.30188679245282,5,15.0414515455694
0.55,0.1,20.0,90,diou,5.0,197.95555555555555,2,15.147310507868843
0.55,0.1,20.0,90,giou,13.0,217.33962264150944,5,15.045932513521315
0.55,0.1,20.0,120,diou,5.0,197.95555555555555,2,15.147310507868843
0.55,0.1,20.0,120,giou,13.0,217.33962264150944,5,15.045932513521315
0.55,0.1,20.0,180,diou,5.0,198.0,2,15.151800741240542
0.55,0.1,20.0,180,giou,14.0,219.2962962962963,6,15.050389901711586
0.55,0.1,20.0,240,diou,5.0,198.0,2,15.151800741240542
0.55,0.1,20.0,240,giou,14.0,219.2962962962963,6,15.050389901711586
0.55,0.2,1.0,30,diou,11.0,212.84313725490196,7,15.123248542697084
0.55,0.2,1.0,30,giou,21.0,234.5079365079365,14,15.004149789764245
0.55,0.2,1.0,60,diou,9.0,208.3877551020408,5,15.119487206860411
0.55,0.2,1.0,60,giou,19.0,231.70491803278688,10,14.989281809335157
0.55,0.2,1.0,90,diou,9.0,208.3877551020408,5,15.119487206860411
0.55,0.2,1.0,90,giou,19.0,231.70491803278688,10,14.989281809335157
0.55,0.2,1.0,120,diou,9.0,208.3877551020408,5,15.119487206860411
0.55,0.2,1.0,120,giou,19.0,231.70491803278688,10,14.989281809335157
0.55,0.2,1.0,180,diou,9.0,208.42857142857144,5,15.123930993200826
0.55,0.2,1.0,180,giou,19.0,231.672131147541,10,14.984892792739704
0.55,0.2,1.0,240,diou,9.0,208.42857142857144,5,15.123930993200826
0.55,0.2,1.0,240,giou,19.0,231.672131147541,10,14.984892792739704
0.55,0.2,3.0,30,diou,11.0,212.80392156862746,7,15.121231630100581
0.55,0.2,3.0,30,giou,21.0,234.47619047619048,14,15.002251252147278
0.55,0.2,3.0,60,diou,9.0,208.3469387755102,5,15.117470294263908
0.55,0.2,3.0,60,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,3.0,90,diou,9.0,208.3469387755102,5,15.117470294263908
0.55,0.2,3.0,90,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,3.0,120,diou,9.0,208.3469387755102,5,15.117470294263908
0.55,0.2,3.0,120,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,3.0,180,diou,9.0,208.3877551020408,5,15.121932816243326
0.55,0.2,3.0,180,giou,19.0,231.60655737704917,11,14.984926016328032
0.55,0.2,3.0,240,diou,9.0,208.3877551020408,5,15.121932816243326
0.55,0.2,3.0,240,giou,19.0,231.60655737704917,11,14.984926016328032
0.55,0.2,5.0,30,diou,11.0,212.80392156862746,7,15.121231630100581
0.55,0.2,5.0,30,giou,21.0,234.47619047619048,14,15.002251252147278
0.55,0.2,5.0,60,diou,9.0,208.3469387755102,5,15.117470294263908
0.55,0.2,5.0,60,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,5.0,90,diou,9.0,208.3469387755102,5,15.117470294263908
0.55,0.2,5.0,90,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,5.0,120,diou,9.0,208.3469387755102,5,15.117470294263908
0.55,0.2,5.0,120,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,5.0,180,diou,9.0,208.3877551020408,5,15.121932816243326
0.55,0.2,5.0,180,giou,19.0,231.60655737704917,11,14.984926016328032
0.55,0.2,5.0,240,diou,9.0,208.3877551020408,5,15.121932816243326
0.55,0.2,5.0,240,giou,19.0,231.60655737704917,11,14.984926016328032
0.55,0.2,10.0,30,diou,11.0,212.80392156862746,6,15.121231630100581
0.55,0.2,10.0,30,giou,21.0,234.47619047619048,14,15.002251252147278
0.55,0.2,10.0,60,diou,9.0,208.3469387755102,4,15.117470294263908
0.55,0.2,10.0,60,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,10.0,90,diou,9.0,208.3469387755102,4,15.117470294263908
0.55,0.2,10.0,90,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,10.0,120,diou,9.0,208.3469387755102,4,15.117470294263908
0.55,0.2,10.0,120,giou,19.0,231.63934426229508,11,14.989348539911646
0.55,0.2,10.0,180,diou,9.0,208.3877551020408,4,15.121932816243326
0.55,0.2,10.0,180,giou,19.0,231.60655737704917,11,14.984926016328032
0.55,0.2,10.0,240,diou,9.0,208.3877551020408,4,15.121932816243326
0.55,0.2,10.0,240,giou,19.0,231.60655737704917,11,14.984926016328032
0.55,0.2,20.0,30,diou,11.0,212.80392156862746,6,15.121231630100581
0.55,0.2,20.0,30,giou,22.0,235.859375,14,15.000677594546275
0.55,0.2,20.0,60,diou,9.0,208.3469387755102,4,15.117470294263908
0.55,0.2,20.0,60,giou,20.0,233.11290322580646,11,14.987783086258634
0.55,0.2,20.0,90,diou,9.0,208.3469387755102,4,15.117470294263908
0.55,0.2,20.0,90,giou,20.0,233.11290322580646,11,14.987783086258634
0.55,0.2,20.0,120,diou,9.0,208.3469387755102,4,15.117470294263908
0.55,0.2,20.0,120,giou,20.0,233.11290322580646,11,14.987783086258634
0.55,0.2,20.0,180,diou,9.0,208.3877551020408,4,15.121932816243326
0.55,0.2,20.0,180,giou,20.0,233.0806451612903,11,14.98336056267502
0.55,0.2,20.0,240,diou,9.0,208.3877551020408,4,15.121932816243326
0.55,0.2,20.0,240,giou,20.0,233.0806451612903,11,14.98336056267502
0.55,0.3,1.0,30,diou,31.0,246.54794520547944,24,14.957198761507296
0.55,0.3,1.0,30,giou,35.0,250.58441558441558,25,14.932936432205771
0.55,0.3,1.0,60,diou,29.0,244.4225352112676,21,14.949529234495916
0.55,0.3,1.0,60,giou,37.0,252.44303797468353,25,14.918782901789495
0.55,0.3,1.0,90,diou,30.0,245.48611111111111,22,14.947001275959629
0.55,0.3,1.0,90,giou,39.0,254.1604938271605,28,14.920224616177766
0.55,0.3,1.0,120,diou,30.0,245.47222222222223,21,14.938946060306375
0.55,0.3,1.0,120,giou,39.0,254.14814814814815,27,14.91221380017532
0.55,0.3,1.0,180,diou,30.0,245.47222222222223,21,14.938946060306375
0.55,0.3,1.0,180,giou,39.0,254.14814814814815,27,14.91221380017532
0.55,0.3,1.0,240,diou,30.0,245.47222222222223,21,14.938946060306375
0.55,0.3,1.0,240,giou,39.0,254.14814814814815,27,14.91221380017532
0.55,0.3,3.0,30,diou,31.0,246.52054794520546,24,14.955328635998551
0.55,0.3,3.0,30,giou,35.0,250.55844155844156,25,14.93107106860693
0.55,0.3,3.0,60,diou,29.0,244.4225352112676,20,14.94447072863434
0.55,0.3,3.0,60,giou,35.0,250.58441558441558,23,14.918344457251287
0.55,0.3,3.0,90,diou,30.0,245.51388888888889,21,14.943796266732814
0.55,0.3,3.0,90,giou,37.0,252.41772151898732,25,14.921639623028796
0.55,0.3,3.0,120,diou,29.0,244.40845070422534,20,14.937195744965276
0.55,0.3,3.0,120,giou,36.0,251.5,24,14.915039851432983
0.55,0.3,3.0,180,diou,29.0,244.40845070422534,20,14.937195744965276
0.55,0.3,3.0,180,giou,36.0,251.5,24,14.915039851432983
0.55,0.3,3.0,240,diou,29.0,244.40845070422534,20,14.937195744965276
0.55,0.3,3.0,240,giou,36.0,251.5,24,14.915039851432983
0.55,0.3,5.0,30,diou,31.0,246.5068493150685,23,14.957249192143173
0.55,0.3,5.0,30,giou,35.0,250.55844155844156,25,14.93107106860693
0.55,0.3,5.0,60,diou,30.0,245.45833333333331,21,14.947659108987175
0.55,0.3,5.0,60,giou,35.0,250.55844155844156,24,14.921546072638595
0.55,0.3,5.0,90,diou,31.0,246.52054794520546,22,14.947001275959629
0.55,0.3,5.0,90,giou,37.0,252.39240506329114,26,14.92485791048837
0.55,0.3,5.0,120,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,5.0,120,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,5.0,180,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,5.0,180,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,5.0,240,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,5.0,240,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,10.0,30,diou,31.0,246.5068493150685,23,14.957249192143173
0.55,0.3,10.0,30,giou,35.0,250.55844155844156,25,14.93107106860693
0.55,0.3,10.0,60,diou,30.0,245.45833333333331,21,14.947659108987175
0.55,0.3,10.0,60,giou,35.0,250.55844155844156,24,14.921546072638595
0.55,0.3,10.0,90,diou,31.0,246.52054794520546,22,14.947001275959629
0.55,0.3,10.0,90,giou,37.0,252.39240506329114,26,14.92485791048837
0.55,0.3,10.0,120,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,10.0,120,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,10.0,180,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,10.0,180,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,10.0,240,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,10.0,240,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,20.0,30,diou,31.0,246.5068493150685,23,14.957249192143173
0.55,0.3,20.0,30,giou,35.0,250.55844155844156,25,14.93107106860693
0.55,0.3,20.0,60,diou,30.0,245.45833333333331,21,14.947659108987175
0.55,0.3,20.0,60,giou,35.0,250.55844155844156,24,14.921546072638595
0.55,0.3,20.0,90,diou,31.0,246.52054794520546,22,14.947001275959629
0.55,0.3,20.0,90,giou,37.0,252.39240506329114,26,14.92485791048837
0.55,0.3,20.0,120,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,20.0,120,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,20.0,180,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,20.0,180,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.3,20.0,240,diou,30.0,245.44444444444446,21,14.940385636803157
0.55,0.3,20.0,240,giou,36.0,251.47435897435898,25,14.91824303075935
0.55,0.5,1.0,30,diou,98.0,285.4785714285714,93,13.351566545826254
0.55,0.5,1.0,30,giou,104.0,287.45205479452056,99,13.159592261614813
0.55,0.5,1.0,60,diou,102.0,286.53472222222223,97,13.3058120231196
0.55,0.5,1.0,60,giou,112.0,289.0844155844156,105,13.175528717400038
0.55,0.5,1.0,90,diou,106.0,287.56756756756755,100,13.284331947856405
0.55,0.5,1.0,90,giou,116.0,289.9873417721519,108,13.153886181682653
0.55,0.5,1.0,120,diou,106.0,287.5810810810811,100,13.288166004367145
0.55,0.5,1.0,120,giou,116.0,290.0,108,13.157642418379853
0.55,0.5,1.0,180,diou,108.0,288.1066666666667,102,13.28381461003939
0.55,0.5,1.0,180,giou,118.0,290.4625,110,13.153210536874495
0.55,0.5,1.0,240,diou,111.0,288.80392156862746,106,13.28340816297434
0.55,0.5,1.0,240,giou,121.0,291.07361963190186,114,13.15237958588992
0.55,0.5,3.0,30,diou,98.0,285.4642857142857,92,13.35601942911401
0.55,0.5,3.0,30,giou,104.0,287.45890410958907,98,13.159134662729437
0.55,0.5,3.0,60,diou,103.0,286.8,97,13.295523582917935
0.55,0.5,3.0,60,giou,112.0,289.1038961038961,104,13.170414325039426
0.55,0.5,3.0,90,diou,107.0,287.8255033557047,100,13.278790281635064
0.55,0.5,3.0,90,giou,116.0,290.0126582278481,107,13.153560948114977
0.55,0.5,3.0,120,diou,107.0,287.8255033557047,100,13.278790281635064
0.55,0.5,3.0,120,giou,116.0,290.0126582278481,107,13.153560948114977
0.55,0.5,3.0,180,diou,110.0,288.5723684210526,104,13.272990688326562
0.55,0.5,3.0,180,giou,119.0,290.6770186335404,111,13.14766535089537
0.55,0.5,3.0,240,diou,112.0,289.0194805194805,106,13.27675631011219
0.55,0.5,3.0,240,giou,121.0,291.07361963190186,113,13.151251738957761
0.55,0.5,5.0,30,diou,98.0,285.4785714285714,92,13.352694358854544
0.55,0.5,5.0,30,giou,103.0,287.2206896551724,97,13.166111376506258
0.55,0.5,5.0,60,diou,103.0,286.82068965517243,97,13.289885103604902
0.55,0.5,5.0,60,giou,111.0,288.8954248366013,103,13.1738499633117
0.55,0.5,5.0,90,diou,107.0,287.8322147651007,100,13.274757826528985
0.55,0.5,5.0,90,giou,115.0,289.80254777070064,106,13.158602106369774
0.55,0.5,5.0,120,diou,107.0,287.8322147651007,100,13.274757826528985
0.55,0.5,5.0,120,giou,115.0,289.80254777070064,106,13.158602106369774
0.55,0.5,5.0,180,diou,110.0,288.57894736842104,104,13.268868764147568
0.55,0.5,5.0,180,giou,118.0,290.475,110,13.152616631163273
0.55,0.5,5.0,240,diou,112.0,289.03246753246754,106,13.272051309015033
0.55,0.5,5.0,240,giou,120.0,290.88271604938274,112,13.155630678294436
0.55,0.5,10.0,30,diou,98.0,285.48571428571427,92,13.339585381011089
0.55,0.5,10.0,30,giou,103.0,287.2068965517241,97,13.159058479245841
0.55,0.5,10.0,60,diou,103.0,286.82758620689657,97,13.276595271217637
0.55,0.5,10.0,60,giou,111.0,288.8954248366013,103,13.164896746340242
