frame,ID,x,y
53,40,540.4932250976562,335.5923767089844
53,42,556.5305480957031,398.5391082763672
53,44,545.9638061523438,285.5460510253906
53,45,566.6931762695312,387.73658752441406
53,46,606.9054565429688,266.016845703125
53,48,667.7619323730469,189.22573852539065
53,49,677.2337646484375,369.3144226074219
53,50,673.5235595703125,263.4806671142578
53,51,724.737060546875,372.8335418701172
53,52,733.4712219238281,354.92140197753906
53,53,715.0770263671875,259.3600234985352
53,54,708.7835388183594,391.8253479003906
54,1,82.6590805053711,170.41162109375
54,2,28.643683433532715,198.8107528686524
54,3,32.53073978424072,316.52655029296875
54,4,72.15660095214844,201.5050430297852
54,5,40.11780548095703,395.52500915527344
54,7,75.81926345825195,235.24188232421875
54,9,78.90381622314453,165.8633041381836
54,11,147.93065643310547,295.2552032470703
54,12,161.51290130615234,164.37469482421875
54,14,139.2679672241211,364.50059509277344
54,16,177.43558502197266,257.72777557373047
54,17,172.90579223632812,232.99929809570312
54,18,182.19683837890625,231.66075134277344
54,19,202.7800521850586,261.3973388671875
54,23,280.4137268066406,332.2737274169922
54,24,304.319091796875,309.8760070800781
54,25,327.4562072753906,329.55230712890625
54,26,342.77020263671875,396.5072021484375
54,27,323.5483856201172,343.9599609375
54,28,415.2896270751953,235.84315490722653
54,31,420.0449676513672,266.00816345214844
54,32,444.9730072021485,137.37088775634766
54,33,424.2593383789063,378.7056121826172
54,34,457.5730438232422,394.86708068847656
54,38,475.9693908691406,257.64659118652344
54,39,545.0039672851562,320.93299865722656
54,40,541.4168090820312,332.84303283691406
54,42,556.5353088378906,398.5443420410156
54,44,545.8442687988281,281.74566650390625
54,45,566.4415893554688,387.2535095214844
54,46,606.8124084472656,262.7686920166016
54,48,667.6971435546875,184.92142486572263
54,49,679.723876953125,372.039794921875
54,50,673.0773620605469,260.8022155761719
54,51,724.9559631347656,369.24047851562506
54,52,733.4111938476562,353.0059356689453
54,53,715.3641662597656,256.26171112060547
54,54,712.1470336914062,393.8396301269531
55,1,81.68807601928711,169.32565307617188
55,2,31.163124084472656,196.08548736572263
55,3,30.58932304382324,314.16607666015625
55,4,72.15126037597656,198.09201812744132
55,5,40.19397163391113,395.5997772216797
55,7,76.44125366210938,231.07910919189453
55,9,80.04032135009766,161.35008239746094
55,11,147.88034057617188,295.24969482421875
55,12,161.81704711914062,164.1258087158203
55,14,139.28191375732422,363.69085693359375
55,16,176.99637603759766,258.0043334960937
55,17,173.05170440673828,229.38612365722656
55,18,182.2528305053711,227.65093994140625
55,19,200.0538482666016,260.3905029296875
55,23,280.2849578857422,328.1170349121094
55,24,302.1695861816406,305.7923278808594
55,25,327.22300720214844,330.9824523925781
55,26,342.7559509277344,396.5387878417969
55,27,322.43251037597656,341.447509765625
55,28,416.0027465820313,232.6103744506836
55,31,419.05809020996094,262.7280578613281
55,32,445.0635681152344,133.37367248535156
55,33,423.1658172607422,375.5417022705078
55,34,457.586166381836,394.9183197021485
55,38,475.90185546875,255.56517791748047
55,39,546.441162109375,318.6445007324219
55,40,541.4975891113281,330.2379455566406
55,42,556.6014404296875,398.5757141113281
55,44,546.6462097167969,278.55809020996094
55,45,566.3046264648438,387.3136749267578
55,46,607.2120056152344,259.28204345703125
55,48,668.4248046875,181.32460021972656
55,49,680.1566467285156,375.0835113525391
55,50,672.4064331054688,257.6167297363281
55,51,725.6920776367188,365.7452239990234
55,52,733.4648742675781,351.47511291503906
55,53,714.33056640625,254.2558822631836
55,54,715.1770629882812,395.8480224609375
56,1,73.72122723961495,164.12673222293225
56,2,33.88233947753906,193.96148681640625
56,3,28.33253669738769,312.33799743652344
56,4,71.74640655517578,194.0411529541016
56,5,40.2020378112793,395.6028900146485
56,7,77.08859634399414,226.9512252807617
56,9,79.35707473754883,159.0113983154297
56,11,147.96256256103516,295.123779296875
56,12,161.91790771484375,163.9040756225586
56,14,139.31365203857422,362.280517578125
56,16,174.95548248291016,257.1649703979492
56,17,173.2687759399414,225.56317138671875
56,18,182.70787048339844,224.20225524902344
56,19,197.70407104492188,258.74866485595703
56,23,281.05059814453125,324.10105895996094
56,24,300.2015838623047,302.9113464355469
56,25,326.4243927001953,331.677978515625
56,26,342.56788635253906,396.3076171875
56,27,321.8390808105469,338.7738342285156
56,28,416.38661193847656,229.51541900634768
56,31,418.0003509521485,260.01367950439453
56,32,445.74488830566406,129.58377838134766
56,33,422.5026245117188,371.5305938720703
56,34,457.17091369628906,393.4462890625
56,38,475.8947448730469,252.72022247314453
56,39,547.7557678222656,316.079833984375
56,40,542.4560852050781,327.7256774902344
56,42,556.5556640625,398.5536193847656
56,44,547.5429992675781,275.0476837158203
56,45,566.3030395507812,387.2494812011719
56,46,607.2848510742188,255.974349975586
56,48,668.2529602050781,178.71820831298828
56,49,680.25830078125,377.8009490966797
56,50,671.8114013671875,253.62307739257807
56,51,726.2160949707031,361.60980224609375
56,52,733.5301208496094,348.6755828857422
56,53,712.8151550292969,252.08287048339844
56,54,716.5307922363281,396.3275756835938
57,1,27.93646505922251,145.76109315622114
57,2,36.97480773925781,191.40907287597656
57,3,26.71270179748535,310.1160125732422
57,4,71.81832885742188,190.95809173583984
57,5,40.20569038391113,395.6156005859375
57,7,77.38598251342773,222.65930938720703
57,9,80.22881317138672,156.5207748413086
57,11,148.08084869384766,293.55738830566406
57,12,161.9997787475586,163.58069610595703
57,14,139.42540740966797,361.79579162597656
57,16,172.49211883544922,255.9437866210937
57,17,173.60574340820312,221.62201690673828
57,18,182.54984283447263,220.36942291259768
57,19,195.5369110107422,257.1681671142578
57,23,281.3095092773437,320.10662841796875
57,24,298.3716125488281,299.7969207763672
57,25,326.7139892578125,332.2796173095703
57,26,342.3337860107422,396.0883483886719
57,27,323.1911315917969,337.2572479248047
57,28,417.5259399414063,226.06724548339844
57,31,417.4952545166016,258.12667083740234
57,32,445.47535705566406,125.46705627441406
57,33,421.8201293945313,368.0584259033203
57,34,444.5877685546875,366.4284057617188
57,38,475.7610626220703,250.3976287841797
57,39,549.1686706542969,313.5018768310547
57,40,542.7135009765625,324.58372497558594
57,42,556.55126953125,398.5588073730469
57,44,548.5859680175781,272.2561950683594
57,45,566.3609008789062,387.2374877929688
57,46,607.4462890625,252.28754425048828
57,48,667.8792419433594,174.93286895751953
57,49,680.6780090332031,381.8150329589844
57,50,671.2097473144531,250.6594696044922
57,51,726.8271789550781,357.2929077148437
57,52,733.6426391601562,346.66481018066406
57,53,711.2152099609375,249.8227157592773
57,54,718.1937255859375,396.5517120361328
58,1,20.663061141967773,134.25967407226562
58,2,39.87168502807617,188.50759887695312
58,3,24.75158405303955,307.83709716796875
58,4,71.65472793579102,188.6762237548828
58,5,40.17903327941895,395.6549224853516
58,7,77.53407287597656,218.4531478881836
58,9,80.71070098876953,154.31970977783203
58,11,148.0042266845703,291.2170867919922
58,12,162.07178497314453,163.21417236328125
58,14,139.6911392211914,361.5113220214844
58,16,170.4577407836914,254.6793365478516
58,17,173.56127166748047,217.97544860839844
58,18,182.12237548828125,216.5679244995117
58,19,193.6235809326172,254.6657791137696
58,23,281.8626403808594,316.3533172607422
58,24,295.6991424560547,296.6266021728516
58,25,327.7572326660156,330.4525146484375
58,26,341.8359680175781,395.8171844482422
58,27,321.666015625,338.03065490722656
58,28,417.79241943359375,222.78157806396484
58,31,416.9989929199219,255.8466339111328
58,32,445.517578125,122.61709976196288
58,33,420.97596740722656,364.0846099853516
58,34,439.16113281250006,370.7874145507813
58,38,475.7837066650391,248.73331451416016
58,39,550.329345703125,310.4123077392578
58,40,544.0791625976562,321.3361358642578
58,42,556.5166931152344,398.65489196777344
58,44,549.4852905273438,269.37501525878906
58,45,566.3466491699219,387.2275390625
58,46,607.5839233398438,248.8509063720703
58,48,667.9698791503906,171.1748504638672
58,49,681.50634765625,385.8241729736328
58,50,671.4541625976562,247.33182525634768
58,51,726.9270324707031,353.5202331542969
58,52,733.5254516601562,344.0616760253906
58,53,708.3805236816406,247.76282501220703
58,54,719.5068359375,395.0346984863281
59,1,30.344202995300293,139.53214263916016
59,2,43.24464225769043,186.36387634277344
59,3,23.14203357696533,305.3856506347656
59,4,71.298828125,186.3571929931641
59,5,40.30274391174317,395.5423583984375
59,7,78.35174560546875,213.88512420654297
59,9,81.16793060302734,151.6618423461914
59,11,147.70980834960938,287.7022247314453
59,12,161.95319366455078,162.49077606201172
59,14,139.48460388183594,360.71290588378906
59,16,168.57115936279297,253.40219116210932
59,17,173.31615447998047,213.88214874267572
59,18,182.4872817993164,212.9968032836914
59,19,193.6032791137696,251.9300384521484
59,23,282.12799072265625,313.4676513671875
59,24,293.7611694335937,293.5603485107422
59,25,327.7118377685547,330.7154083251953
59,26,341.0504150390625,395.5533599853516
59,27,321.6250457763672,337.8360137939453
59,28,418.9628448486328,220.3568344116211
59,31,416.8169555664063,255.26758575439453
59,32,444.91249084472656,118.94422149658205
59,33,421.33892822265625,361.6811218261719
59,34,424.0495300292969,397.564208984375
59,38,475.4799957275391,246.15426635742188
59,39,551.3934020996094,307.6899719238281
59,40,544.5252990722656,318.1622619628906
59,42,556.4548950195312,398.6987915039063
59,44,550.8033752441406,266.88775634765625
59,45,566.1726684570312,387.3198394775391
59,46,607.67431640625,244.82689666748047
59,48,668.2008972167969,167.99657440185547
59,49,681.8054504394531,390.0823822021485
59,50,670.5725402832031,243.55460357666016
59,51,727.2169189453125,349.01092529296875
59,52,733.0852966308594,341.9867706298828
59,53,705.5140075683594,245.972412109375
59,54,720.89111328125,393.18994140625
60,1,37.39109611511231,141.2294692993164
60,2,44.99990463256835,182.87293243408203
60,3,22.1614294052124,304.32899475097656
60,4,71.43535614013672,182.41714477539065
60,5,40.10268592834473,395.5241394042969
60,7,78.45889663696289,209.12882232666016
60,9,81.62722396850586,149.89945220947266
60,11,147.22415924072266,284.7967071533203
60,12,162.47725677490234,161.83421325683594
60,14,139.7828140258789,359.3416290283203
60,16,166.64747619628906,252.12250518798828
60,17,173.4892578125,209.8860092163086
60,18,182.5433883666992,209.62391662597653
60,19,194.1501922607422,248.54821014404297
60,23,282.51634216308594,311.41346740722656
60,24,291.7080841064453,290.80393981933594
60,25,327.2424621582031,331.4400329589844
60,26,339.1648712158203,396.0544891357422
60,27,321.7816619873047,337.3489990234375
60,28,418.6624298095703,216.90115356445312
60,31,416.6697235107422,253.6054306030273
60,32,443.8897247314453,114.66220092773438
60,33,421.3264617919922,358.52366638183594
60,34,424.2891693115234,397.3678894042969
60,38,475.394760131836,243.72662353515625
60,39,551.5392456054688,304.2733917236328
60,40,545.2550964355469,315.13983154296875
60,42,556.3988342285156,398.6238098144531
60,44,552.0328063964844,265.1250305175781
60,45,566.2255249023438,387.2936096191406
60,46,607.1889038085938,241.10040283203125
60,48,668.1631164550781,163.90806579589844
60,49,682.0406494140625,393.4686126708984
60,50,670.3403930664062,239.7613067626953
60,51,727.3584289550781,343.22691345214844
60,52,732.1326904296875,341.1695251464844
60,53,702.4274597167969,245.1562728881836
60,54,722.8175354003906,392.2653503417969
61,1,34.96993827819824,157.3316192626953
61,2,46.52102851867676,181.62338256835932
61,3,20.97266864776612,302.2928009033203
61,4,71.57742691040039,179.33221435546875
61,5,40.11012268066406,395.5434875488281
61,7,78.53940200805664,205.31914520263672
61,9,82.26410675048828,147.60115814208984
61,11,146.75911712646484,281.708251953125
61,12,163.22032165527344,161.0227279663086
61,14,140.08969116210938,358.4556121826172
61,16,164.73169708251953,250.40431213378903
61,17,172.87185668945312,205.7930450439453
61,18,182.67801666259768,205.2173309326172
61,19,194.4551849365234,245.17453765869132
61,23,282.7682037353516,311.0258483886719
61,24,289.53086853027344,287.5210876464844
61,25,327.2912292480469,331.7132263183594
61,26,336.86814880371094,396.5931243896485
61,27,321.13983154296875,337.1545104980469
61,28,417.0944061279297,215.09439086914065
61,31,416.1846618652344,251.283447265625
61,32,443.12840270996094,111.73104858398438
61,33,422.0299835205078,355.04954528808594
61,34,424.2049102783203,397.423095703125
61,38,475.5074005126953,241.39979553222653
61,39,552.5643005371094,300.4063720703125
61,40,546.6046447753906,311.82330322265625
61,42,556.4344482421875,398.5936737060547
61,44,552.900146484375,263.7471008300781
61,45,566.3209228515625,387.27418518066406
61,46,607.0032348632812,237.21125030517572
61,48,667.953857421875,160.4127655029297
61,49,682.2846374511719,396.2471160888672
61,50,670.5222778320312,236.31139373779297
61,51,727.3206787109375,339.70042419433594
61,52,731.9222106933594,338.19708251953125
61,53,699.1698303222656,244.0339126586914
61,54,724.2520446777344,391.3879089355469
62,1,24.70789909362793,186.88626098632807
62,2,47.06232833862305,180.72852325439453
62,3,19.88232707977295,300.4069061279297
62,4,72.32012939453125,177.30054473876953
62,5,40.1244068145752,395.5658874511719
62,7,78.73220443725586,201.63626861572263
62,9,82.81233596801758,143.6907501220703
62,11,146.3713150024414,278.59230041503906
62,12,163.9933853149414,159.9557342529297
62,14,140.3495101928711,358.0592498779297
62,16,163.0501480102539,249.2060546875
62,17,172.15907287597656,202.48340606689453
62,18,182.35597229003903,201.79920196533203
62,19,195.61624145507807,241.7538604736328
62,23,282.8848114013672,311.0094146728516
62,24,287.5980682373047,284.642822265625
62,25,327.3646545410156,331.9398193359375
62,26,334.6693115234375,396.5886840820313
62,27,321.4639587402344,336.08470153808594
62,28,415.4522399902344,213.49365997314453
62,31,415.6657257080078,248.17517852783203
62,32,443.062728881836,110.47613143920898
62,33,421.5907745361328,351.2401885986328
62,34,423.3859405517578,397.6402893066406
62,38,475.5171051025391,239.16767120361328
62,39,553.6524658203125,297.5169372558594
62,40,547.3733520507812,308.20947265625
62,42,556.3218078613281,398.5137939453125
62,44,553.6855773925781,262.6524658203125
62,45,565.9951782226562,386.4016571044922
62,46,607.0444946289062,234.3727569580078
62,48,668.1134948730469,157.53524017333984
62,49,681.7351379394531,391.91741943359375
62,50,670.8733215332031,232.957145690918
62,51,727.4431457519531,335.5933380126953
62,52,732.5345153808594,336.4534454345703
62,53,696.6248779296875,242.8802795410156
62,54,725.8790893554688,391.0150909423828
63,1,26.803719520568848,210.1414794921875
63,2,48.137481689453125,178.28548431396484
63,3,19.0092191696167,297.3002624511719
63,4,72.53976440429688,176.06329345703125
63,5,40.1771183013916,395.5915832519531
63,7,78.98934555053711,198.04380798339844
63,9,82.7413215637207,139.52681732177734
63,11,146.03238677978516,274.61260986328125
63,12,164.10265350341797,158.79022979736328
63,14,140.14492797851562,357.3575592041016
63,16,161.1259002685547,247.37974548339844
63,17,171.05592346191406,198.65914154052737
63,18,182.87765502929688,198.286735534668
63,19,196.0022125244141,238.4491424560547
63,23,282.9120788574219,310.9406433105469
63,24,286.13502502441406,281.551513671875
63,25,327.1661834716797,332.0878295898437
63,26,331.5024871826172,396.8701934814453
63,27,320.93736267089844,335.2084503173828
63,28,414.41481018066406,211.3939743041992
63,31,415.6791229248047,244.2082290649414
63,32,443.2037353515625,109.50709915161131
63,33,422.0712127685547,347.0054931640625
63,34,421.7236328125,398.665283203125
63,38,475.2662963867188,237.5811004638672
63,39,554.89111328125,294.20838928222656
63,40,548.1033325195312,304.72540283203125
63,42,556.161376953125,398.4199981689453
63,44,554.4427490234375,260.97853088378906
63,45,565.2269592285156,385.0154113769531
63,46,607.2387084960938,230.7909927368164
63,48,668.1785583496094,155.32996368408203
63,49,682.1368713378906,390.6746368408203
63,50,670.8538208007812,229.3471450805664
63,51,727.1934204101562,331.51763916015625
63,52,732.9942016601562,335.3945007324219
63,53,694.2815856933594,241.6117935180664
63,54,727.5820922851562,390.5300903320313
64,1,53.62491607666016,242.4046173095703
64,2,48.07718276977539,174.7642059326172
64,3,18.56464385986328,295.42701721191406
64,4,72.38405227661133,174.95603942871094
64,5,40.24853897094727,395.6227569580078
64,7,79.15520095825195,194.0411376953125
64,9,83.36714172363281,136.6717071533203
64,11,144.8945770263672,270.9238586425781
64,12,164.86643981933594,157.37582397460938
64,14,140.15229034423828,356.588623046875
64,16,158.78751373291016,245.23834228515625
64,17,170.9485321044922,194.18414306640625
64,18,182.83187866210932,195.34487915039065
64,19,196.97314453125,235.10205078125
64,23,282.8778381347656,311.0442657470703
64,24,284.9142761230469,278.29547119140625
64,25,327.4137725830078,332.772216796875
64,26,328.4962921142578,396.8974914550781
64,27,320.983154296875,334.04551696777344
64,28,413.0227966308594,209.56920623779297
64,31,415.68115234375,239.94772338867188
64,32,444.1378021240234,107.1302719116211
64,33,422.6786193847656,343.4420318603516
64,34,420.25982666015625,398.6940460205078
64,38,475.3131256103516,234.6956329345703
64,39,554.9317932128906,291.78150939941406
64,40,548.2767639160156,301.7454376220703
64,42,556.1019897460938,398.4275665283203
64,44,555.04638671875,259.45027923583984
64,45,564.2314147949219,383.7915496826172
64,46,606.8638305664062,227.4793930053711
64,48,668.1619567871094,152.8433380126953
64,49,682.1217956542969,389.676513671875
64,50,671.6118774414062,225.9011306762696
64,51,725.8056640625,327.3564910888672
64,52,732.9972534179688,336.0978240966797
64,53,691.0222778320312,240.69969940185547
64,54,729.2271118164062,390.9341583251953
65,1,65.83135604858398,277.0440368652344
65,2,47.25790977478027,170.8257293701172
65,3,19.189595222473145,293.20849609375
65,4,72.51220321655273,174.36158752441406
65,5,40.19696044921875,395.6486053466797
65,7,79.27041625976562,189.8064956665039
65,9,83.38892364501953,134.8519515991211
65,11,144.79363250732422,266.5890197753906
65,12,166.05067443847656,154.2304458618164
65,14,140.3105239868164,355.0215606689453
65,16,156.9592514038086,243.23794555664065
65,17,170.56210327148438,190.55931854248047
65,18,182.31056213378903,192.574935913086
65,19,198.64096069335932,232.11280059814453
65,23,282.91973876953125,311.0408172607422
65,24,284.0237731933594,275.31463623046875
65,25,328.0621490478516,334.9989929199219
65,26,325.28416442871094,396.90673828125
65,27,321.6538848876953,332.9205017089844
65,28,411.85743713378906,207.3168334960937
65,31,416.0428771972656,236.03170776367188
65,32,446.3539276123047,105.33917999267578
65,33,422.7179107666016,339.6275177001953
65,34,418.9017333984375,398.169189453125
65,38,474.85302734375006,232.6001205444336
65,39,555.14501953125,288.66587829589844
65,40,548.0264282226562,300.3860168457031
65,42,556.0549926757812,398.2607421875
65,44,555.3768310546875,258.1895217895508
65,45,563.2095947265625,381.5032043457031
65,46,606.4075317382812,223.95090484619132
65,48,668.1472473144531,150.4286651611328
65,49,681.4889526367188,387.3550567626953
65,50,672.4851684570312,222.39978790283203
65,51,725.1947021484375,323.9394226074219
65,52,733.0234985351562,336.17674255371094
65,53,688.2261657714844,239.1255416870117
65,54,730.7378540039062,390.9937286376953
66,1,53.81764221191406,309.57704162597656
66,2,45.73319625854492,167.78831481933594
66,3,18.545475959777832,291.2630920410156
66,4,72.85955047607422,173.9131851196289
66,5,40.204362869262695,395.6816711425781
66,7,78.35797119140625,185.7640380859375
66,9,83.07361221313477,134.0150604248047
66,11,144.13519287109375,263.7720184326172
66,12,167.2900619506836,151.39019012451172
66,14,140.47948455810547,354.2265625
66,16,154.24853515625,241.0328369140625
66,17,169.81051635742188,186.79299926757807
66,18,184.59988403320312,188.00084686279297
66,19,200.721908569336,229.63067626953125
66,23,282.9027557373047,310.47833251953125
66,24,282.61610412597656,271.6254272460937
66,25,328.6110382080078,340.0274963378906
66,26,322.20118713378906,396.6961212158203
66,27,321.278076171875,332.01780700683594
66,28,410.4962310791016,205.27688598632807
66,31,415.99853515625,231.918197631836
66,32,448.9742431640625,103.05729675292967
66,33,423.0962219238281,335.96327209472656
66,34,416.9248809814453,398.1891174316406
66,38,475.1011962890625,229.98666381835932
66,39,555.7433776855469,285.33433532714844
66,40,548.4580993652344,297.1570739746094
66,42,556.2151184082031,398.2105865478516
66,44,556.3324584960938,256.7228240966797
66,45,562.5233154296875,379.357650756836
66,46,606.1176452636719,221.11227416992188
66,48,667.9644165039062,147.63172149658203
66,49,679.9405822753906,385.6149444580078
66,50,673.4443664550781,218.9402618408203
66,51,723.99853515625,321.23760986328125
66,52,732.7529296875,335.842041015625
66,53,686.1767272949219,239.02738189697263
66,54,732.081298828125,392.0847473144531
67,1,42.55578804016113,350.5970764160156
67,2,45.19990921020508,163.8907012939453
67,3,18.346864700317383,291.01695251464844
67,4,73.06658935546875,173.71202850341797
67,5,40.20943832397461,395.7086944580078
67,7,78.45945739746094,181.4468460083008
67,9,83.41450500488281,134.10034942626953
67,11,143.97687530517578,260.9364776611328
67,12,168.06040954589844,148.1088638305664
67,14,140.7187957763672,353.7012634277344
67,16,152.37894439697266,239.1444396972656
67,17,169.38306427001953,182.8822250366211
67,18,186.0614242553711,184.92464447021484
67,19,203.2551498413086,226.52066040039065
67,23,282.9435577392578,309.4145050048828
67,24,281.78135681152344,269.116455078125
67,25,328.3289794921875,345.35243225097656
67,26,319.9008483886719,396.56861877441406
67,27,322.0443572998047,332.0996856689453
67,28,409.5173797607422,202.4441909790039
67,31,416.8394775390625,227.6182327270508
67,32,451.6277770996094,100.05014038085938
67,33,423.0735168457031,332.27577209472656
67,34,414.7404022216797,398.2872314453125
67,38,474.8008728027344,227.37368774414065
67,39,556.2460327148438,281.4869079589844
67,40,548.8190002441406,294.2898406982422
67,42,556.1774597167969,398.26271057128906
67,44,557.6372375488281,254.3786697387696
67,45,561.5509948730469,377.2122039794922
67,46,605.7877197265625,218.2475738525391
67,48,668.1278991699219,144.70767211914062
67,49,678.2302856445312,384.494140625
67,50,673.9414367675781,215.8065795898437
67,51,722.84033203125,317.6750030517578
67,52,732.7746887207031,335.49278259277344
67,53,683.2810668945312,237.86508178710932
67,54,733.4131774902344,392.94215393066406
68,1,44.51119804382324,377.5614318847656
68,2,44.576608657836914,160.30118560791016
68,3,18.49258136749268,290.7571105957031
68,4,72.84328842163086,173.62489318847656
68,5,40.53162574768066,395.9482116699219
68,7,78.03295135498047,177.48028564453125
68,9,83.41997528076172,134.15325927734375
68,11,143.32742309570312,257.48912048339844
68,12,168.90811157226562,144.64305114746094
68,14,140.6207275390625,352.79840087890625
68,16,150.36237335205078,237.39080047607425
68,17,168.83724975585938,178.5788803100586
68,18,186.40642547607425,181.1964340209961
68,19,205.0611114501953,223.6592330932617
68,23,283.34849548339844,307.75079345703125
68,24,281.0653533935547,267.28782653808594
68,25,329.0065155029297,345.6137237548828
68,26,317.4385528564453,396.3308410644531
68,27,322.8170623779297,331.9525756835937
68,28,408.4521179199219,200.0746078491211
68,31,418.6542663574219,223.6731185913086
68,32,454.7273254394531,97.8968620300293
68,33,423.1898498535156,328.5936889648437
68,34,413.8710021972656,398.0630035400391
68,38,474.7499694824219,225.7964401245117
68,39,556.8460388183594,277.6210632324219
68,40,548.7011413574219,291.9508972167969
68,42,556.0827026367188,398.2864837646485
68,44,558.5628356933594,252.38886260986328
68,45,560.30419921875,374.4915618896485
68,46,604.7616882324219,215.60883331298828
68,48,668.2103271484375,142.30937957763672
68,49,678.3863220214844,384.66969299316406
68,50,674.7630920410156,212.7024078369141
68,51,722.8364562988281,314.4436492919922
68,52,733.219970703125,334.4859619140625
68,53,681.1497192382812,237.1353302001953
68,54,734.5132141113281,395.5670928955078
69,1,53.809160232543945,394.55641174316406
69,2,44.87559509277344,156.5192642211914
69,3,18.624310039481674,287.6110295677404
69,4,69.09456253051758,167.3092269897461
69,5,40.2377872467041,396.0074768066406
69,7,77.95857238769531,174.33386993408203
69,9,82.97234344482422,134.18727111816406
69,11,143.80702209472656,254.3156280517578
69,12,169.5066375732422,140.11903381347656
69,14,140.7142105102539,352.0741729736328
69,16,148.55963134765625,235.4563140869141
69,17,168.69791412353516,174.8546142578125
69,18,187.70584869384768,177.4568862915039
69,19,206.8432006835937,221.23624420166016
69,23,283.56016540527344,305.47186279296875
69,24,279.858642578125,264.7415771484375
69,25,330.231201171875,345.7605743408203
69,26,314.7989196777344,396.4953155517578
69,27,323.79258728027344,332.1493225097656
69,28,407.7849731445313,197.1178970336914
69,31,419.9961395263672,220.1783828735352
69,32,457.0405731201172,95.46182250976562
69,33,423.0634613037109,325.10191345214844
69,34,413.9599151611328,396.9368896484375
69,38,474.6512145996094,223.3281707763672
69,39,557.0883178710938,273.81036376953125
69,40,548.5296325683594,289.29608154296875
69,42,556.0830688476562,398.1809844970703
69,44,559.3096618652344,249.91549682617188
69,45,558.6983947753906,371.9240417480469
69,46,603.764892578125,212.68553161621088
69,48,668.192626953125,139.89303588867188
69,49,678.6549377441406,385.4006958007813
69,50,676.00390625,208.74188995361328
69,51,722.0728759765625,311.7471160888672
69,52,734.2841491699219,333.3107604980469
69,53,678.6480712890625,236.47938537597656
69,54,735.5413513183594,397.69569396972656
70,1,53.77915573120117,395.14930725097656
70,2,43.95040893554688,153.33514404296875
70,3,15.778929339005307,281.9202681667876
70,4,52.88424110412598,130.9583282470703
70,5,40.441551208496094,395.7876892089844
70,7,78.2858772277832,172.08698272705078
70,9,83.14928817749023,134.2222671508789
70,11,143.7759017944336,250.9786376953125
70,12,169.73870086669922,136.32521057128906
70,14,140.55341339111328,350.8625946044922
70,16,146.42877960205078,233.593002319336
70,17,167.66051483154297,171.14215850830078
70,18,188.56494140625,174.12433624267578
70,19,208.2637481689453,218.5901870727539
70,23,284.0977478027344,302.59022521972656
70,24,278.06520080566406,263.57667541503906
70,25,331.7056579589844,345.83180236816406
70,26,311.0506134033203,396.9835968017578
70,27,324.9864501953125,332.7554626464844
70,28,407.06678771972656,194.9223251342773
70,31,421.7235870361328,216.32390594482425
70,32,460.0063018798828,93.04841613769533
70,33,423.2176513671875,321.45172119140625
70,34,413.95509338378906,396.5452880859375
70,38,474.3587036132813,220.69776153564447
70,39,556.9986877441406,270.837646484375
70,40,548.763427734375,286.8093719482422
70,42,556.2884521484375,398.2521667480469
70,44,560.8171081542969,247.5109634399414
70,45,557.6658935546875,369.0178680419922
70,46,602.9495239257812,210.6028823852539
70,48,668.304931640625,138.64381408691406
70,49,679.7763061523438,385.5834197998047
70,50,676.9457702636719,205.4632339477539
70,51,721.2228698730469,307.91587829589844
70,52,734.5612487792969,333.1505889892578
70,53,676.3859558105469,236.50089263916016
70,54,736.0965881347656,398.7578582763672
71,1,53.82007026672363,395.1478118896485
71,2,44.372121810913086,151.05219268798828
71,3,16.813613230087622,280.3682423301641
71,4,40.994384765625,79.2755241394043
71,5,40.64288711547852,396.0286407470703
71,7,78.51579284667969,169.62228393554688
71,9,82.93026351928711,134.08002471923828
71,11,143.45600128173828,248.34698486328125
71,12,169.79452514648438,131.91516494750977
71,14,140.97886657714844,349.11817932128906
71,16,144.7928924560547,231.73555755615232
71,17,167.41063690185547,167.67901611328125
71,18,189.1864013671875,170.90068817138672
71,19,210.1977157592773,216.3116912841797
71,23,284.4608154296875,300.4457550048828
71,24,277.0727996826172,263.06251525878906
71,25,331.98121643066406,346.9002227783203
71,26,308.451904296875,397.12445068359375
71,27,325.915771484375,333.157958984375
71,28,407.1111297607422,191.74954986572263
71,31,422.9833679199219,212.93993377685547
71,32,462.1766815185547,90.10219192504884
71,33,422.6241607666016,318.1470031738281
71,34,413.3452453613281,396.4054107666016
71,38,474.2802581787109,219.362060546875
71,39,557.0191650390625,266.9990234375
71,40,548.4352722167969,284.24366760253906
71,42,556.0040588378906,398.2192077636719
71,44,561.4306030273438,245.41552734375
71,45,556.054443359375,365.9048614501953
71,46,601.9766845703125,207.77869415283203
71,48,668.3597106933594,137.72691345214844
71,49,680.7619934082031,385.9348602294922
71,50,678.0155334472656,202.36917877197263
71,51,720.2627258300781,304.29869079589844
71,52,734.75830078125,331.1287384033203
71,53,674.8930053710938,235.90856170654297
71,54,736.1199951171875,398.8350677490234
72,1,53.78174018859863,395.0942687988281
72,2,44.96037483215332,148.05316162109375
72,3,16.296271284546464,275.19482287475256
72,4,30.17697525024414,41.88779830932617
72,5,41.58393478393555,395.7435607910156
72,7,78.81972122192383,167.37332153320312
72,9,83.32383728027344,134.08515167236328
72,11,143.43553924560547,246.4860076904297
72,12,169.77350616455078,127.32208633422852
