frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id27,id29,id30,id31,id32,id33,id34,id35,id36,id37,id39,id41,id42,id44,id45,id47,id49,id50,id51
520,"(272.39, 116.21)",,,"(66.50, 35.83)",,,,,"(180.63, 31.79)",,,,,"(65.52, 21.22)",,,"(6.34, 21.03)",,,"(299.02, 26.89)","(357.37, 428.32)",,,,,,,"(255.79, 61.00)",,,,,,,"(150.48, 42.63)","(278.45, 22.80)",,"(355.50, 35.54)","(128.39, 48.05)",,,,,
521,"(272.34, 116.21)",,,"(66.49, 35.36)",,,,,"(180.60, 31.65)",,,,,"(65.53, 21.21)",,,"(6.78, 21.16)",,,"(299.01, 26.90)","(357.56, 428.10)",,,,,,,"(255.79, 60.07)",,,,,,,"(152.16, 44.02)","(277.87, 22.17)",,"(355.46, 35.54)","(127.49, 45.21)",,,,,
522,"(272.32, 116.22)",,,"(66.84, 34.75)",,,,,"(180.56, 31.85)",,,,,"(65.72, 21.19)",,,"(6.66, 21.26)",,,"(299.01, 26.90)","(357.70, 428.09)",,,,,,,"(255.85, 58.94)",,,,,,,"(153.97, 45.17)","(277.51, 21.75)",,"(355.48, 35.55)","(126.64, 43.48)",,,,,
523,"(272.32, 116.21)",,,"(66.95, 33.94)",,,,,"(180.47, 32.27)",,,,,"(66.25, 20.92)",,,"(6.72, 21.15)",,,"(299.00, 26.94)","(357.72, 428.02)",,,,,,,"(255.89, 57.91)",,,,,,,"(155.54, 46.08)","(277.51, 20.55)",,"(355.47, 35.56)","(126.10, 41.02)",,,,,
524,"(272.29, 116.00)",,,"(67.04, 34.10)",,,,,"(180.39, 32.71)",,,,,"(66.39, 21.05)",,,"(6.42, 21.16)",,,"(299.03, 26.90)","(357.83, 427.94)",,,,,,,"(256.04, 56.86)",,,,,,,"(156.77, 46.59)","(277.33, 19.11)",,"(355.49, 35.58)","(125.59, 38.79)",,,,,
525,"(272.22, 115.84)",,,"(67.05, 34.25)",,,,,"(180.39, 32.91)",,,,,"(66.26, 21.53)",,,"(6.22, 21.15)",,,"(299.04, 26.88)","(358.00, 427.80)",,,,,,,"(256.07, 55.57)",,,,,,,"(157.65, 47.45)","(277.08, 17.92)",,"(355.50, 35.57)","(125.37, 36.51)",,,,,
526,"(272.20, 115.87)",,,"(67.07, 34.06)",,,,,"(180.38, 32.89)",,,,,"(66.06, 21.81)",,,"(8.61, 20.61)",,,"(299.02, 26.85)","(358.01, 427.83)",,,,,,,"(256.32, 54.62)",,,,,,,"(157.65, 47.47)","(276.74, 17.41)",,"(355.50, 35.56)","(124.51, 34.46)",,,,,
527,"(272.11, 115.82)",,,"(66.95, 33.74)",,,,,"(180.42, 33.03)",,,,,"(66.10, 22.00)",,,"(9.31, 20.34)",,,"(299.00, 26.84)","(358.06, 427.78)",,,,,,,"(256.44, 53.54)",,,,,,,"(157.68, 47.45)","(276.37, 16.13)",,"(355.48, 35.56)","(123.92, 32.92)",,,,,
528,"(272.09, 115.58)",,,"(66.91, 33.72)",,,,,"(180.44, 33.11)",,,,,"(66.22, 22.14)",,,"(9.76, 20.28)",,,"(298.96, 26.83)","(358.11, 427.84)",,,,,,,"(256.62, 52.54)",,,,,,,"(157.74, 47.43)","(275.77, 14.08)",,"(355.49, 35.54)","(123.87, 31.95)",,,,,
529,"(271.74, 115.34)",,,"(66.68, 33.76)",,,,,"(180.41, 33.92)",,,,,"(66.25, 22.15)",,,"(9.78, 20.27)",,,"(298.96, 26.78)","(358.41, 427.69)",,,,,,,"(256.85, 51.41)",,,,,,,"(157.73, 47.47)","(275.25, 12.35)",,"(355.50, 35.56)","(123.40, 29.86)",,,,,
530,"(271.52, 115.21)",,,"(66.23, 33.92)",,,,,"(180.08, 35.16)",,,,,"(66.25, 22.23)",,,"(9.82, 20.27)",,,"(298.96, 26.80)","(358.73, 427.88)",,,,,,,"(257.12, 49.92)",,,,,,,"(157.69, 47.45)","(274.87, 10.41)",,"(355.51, 35.56)","(123.47, 27.34)",,,,,
531,"(271.34, 115.12)",,,"(65.71, 33.72)",,,,,"(179.70, 35.70)",,,,,"(66.25, 22.24)",,,"(9.83, 20.23)",,,"(298.94, 26.78)","(359.06, 428.49)",,,,,,,"(257.16, 48.92)",,,,,,,"(158.66, 47.83)","(274.49, 9.82)",,"(355.50, 35.58)","(123.74, 26.68)",,,,,
532,"(271.14, 115.07)",,,"(65.17, 33.72)",,,,,"(179.37, 36.64)",,,,,"(66.30, 22.28)",,,"(10.64, 20.27)",,,"(298.95, 26.80)","(359.09, 428.50)","(65.46, 72.97)",,,,,,"(257.38, 47.64)",,,,,,,"(159.62, 49.87)","(273.27, 8.12)",,"(355.52, 35.59)","(123.76, 27.30)",,,,,
533,"(271.01, 114.87)",,,"(64.61, 33.63)",,,,,"(178.91, 37.07)",,,,,"(66.33, 22.27)",,,"(11.10, 20.08)",,,"(299.00, 26.85)","(359.26, 428.78)","(65.46, 73.01)",,,,,,"(257.40, 46.70)",,,,,,,"(159.80, 51.32)",,,"(355.50, 35.60)","(123.75, 27.30)",,,,,
534,"(270.82, 114.56)",,,"(63.71, 33.65)",,,,,"(178.69, 37.49)",,,,,"(66.15, 21.96)",,,"(11.29, 20.14)",,,"(299.01, 26.84)","(359.44, 429.02)","(65.45, 73.02)",,,,,,"(257.43, 45.63)",,,,,,,"(160.31, 53.28)",,,"(355.49, 35.65)","(123.55, 27.39)",,,,,
535,"(270.79, 114.26)",,,"(63.04, 33.09)",,,,,"(178.65, 37.66)",,,,,"(66.00, 21.72)",,,"(11.41, 20.00)",,,"(298.98, 26.91)","(359.87, 429.35)","(65.43, 73.04)",,,,,,"(257.48, 44.34)",,,,,,,"(161.17, 55.37)",,,"(355.50, 35.67)","(122.80, 27.48)",,,,,
536,"(270.62, 113.85)",,,"(62.83, 33.09)",,,,,"(178.62, 37.67)",,,,,"(65.92, 21.47)",,,"(12.41, 19.93)",,,"(298.92, 27.05)","(359.84, 429.64)","(65.42, 72.90)",,,,,,"(257.49, 43.22)",,,,,,,"(162.00, 56.83)",,,"(355.51, 35.68)","(122.30, 26.82)",,,,,
537,"(270.42, 113.14)",,,"(62.03, 32.58)",,,,,"(178.55, 37.84)",,,,,"(65.65, 21.24)",,,"(12.65, 19.80)",,,"(298.85, 27.29)","(360.94, 429.53)","(65.52, 72.24)",,,,,,"(257.56, 42.19)",,,,,,,"(162.19, 57.21)",,,"(355.50, 35.69)","(122.11, 26.58)",,,,,
538,"(270.41, 113.12)",,,"(61.71, 32.16)",,,,,"(178.54, 37.88)",,,,,"(65.30, 21.18)",,,"(13.40, 19.96)",,,"(298.84, 27.30)","(361.53, 429.53)","(65.69, 71.55)",,,,,,"(257.70, 41.49)",,,,,,,"(162.55, 57.98)",,,"(355.50, 35.71)","(121.77, 25.81)","(9.10, 21.16)",,,,
539,"(270.42, 112.73)",,,"(61.13, 31.64)",,,,,"(178.17, 37.53)",,,,,"(65.00, 20.86)",,,"(13.69, 20.25)",,,"(298.93, 27.30)","(361.72, 429.61)","(65.89, 71.29)",,,,,,"(257.85, 40.90)",,,,,,,"(162.77, 58.78)",,,"(355.50, 35.70)","(121.76, 25.80)","(9.15, 21.03)",,,,
540,"(270.38, 112.47)",,,"(60.63, 31.14)",,,,,"(177.60, 37.75)",,,,,"(64.61, 20.63)",,,"(14.19, 20.76)",,,"(298.91, 27.28)","(361.96, 429.88)","(66.33, 69.78)",,,,,,"(258.12, 39.83)",,,,,,,"(162.81, 59.19)",,,"(355.52, 35.72)","(121.75, 25.74)","(9.23, 20.93)",,,,
541,"(270.38, 112.43)",,,"(59.83, 30.43)",,,,,"(176.68, 37.70)",,,,,"(64.19, 20.25)",,,"(14.33, 21.08)",,,"(298.92, 27.13)","(362.33, 429.94)","(66.58, 69.20)",,,,,,"(258.25, 38.77)",,,,,,,"(163.74, 66.59)",,,"(355.52, 35.69)","(121.74, 25.68)","(9.31, 20.91)",,,,
542,"(270.39, 112.45)",,,"(58.94, 29.27)",,,,,"(175.61, 37.80)",,,,,"(63.99, 19.96)",,,"(14.46, 21.37)",,,"(298.97, 27.05)","(362.62, 430.14)","(66.76, 68.19)",,,,,,"(258.45, 37.61)",,,,,,,"(163.88, 67.21)",,,"(355.52, 35.71)","(121.76, 25.74)","(9.41, 20.70)",,,,
543,"(270.41, 112.43)",,,"(58.26, 28.30)",,,,,"(174.75, 37.69)",,,,,"(63.41, 19.67)",,,"(14.54, 21.51)",,,"(298.96, 26.94)","(362.77, 430.17)","(66.69, 67.15)",,,,,,"(258.76, 36.08)",,,,,,,"(164.20, 68.00)",,,"(355.52, 35.69)","(121.41, 25.17)","(9.35, 20.78)",,,,
544,"(270.41, 112.41)",,,"(57.73, 26.60)",,,,,"(173.70, 37.58)",,,,,"(62.86, 19.51)",,,"(14.70, 21.85)",,,"(298.96, 26.90)","(363.05, 430.24)","(66.75, 66.26)",,,,,,"(259.17, 33.91)",,,,,,,"(164.17, 68.02)",,,"(355.52, 35.66)","(121.31, 24.93)","(9.16, 20.75)",,,,
545,"(270.41, 112.41)",,,"(56.94, 25.04)",,,,,"(172.38, 37.55)",,,,,"(62.90, 19.28)",,,"(14.64, 21.91)",,,"(298.95, 26.93)","(363.07, 430.31)","(66.93, 65.16)",,,,,,"(259.46, 32.64)",,,,,,,"(164.17, 68.04)",,,"(355.52, 35.66)","(121.21, 24.86)","(8.57, 20.77)",,,,
546,"(270.38, 112.43)",,,"(56.33, 23.73)",,,,,"(171.46, 38.01)",,,,,"(62.66, 19.48)",,,"(15.01, 22.90)",,,"(298.92, 26.93)","(363.05, 430.36)","(66.97, 64.31)",,,,,,"(260.09, 30.40)",,,,,,,"(164.20, 68.04)",,,"(355.51, 35.66)","(120.55, 24.26)","(8.53, 20.85)",,,,
547,"(270.39, 112.47)",,,"(55.17, 23.20)",,,,,"(170.11, 37.97)",,,,,"(62.34, 19.63)",,,"(15.25, 23.13)",,,"(298.89, 26.90)","(363.43, 430.36)","(66.97, 64.30)",,,,,,"(260.33, 28.74)",,,,,,,"(165.20, 68.36)",,,"(355.50, 35.68)","(121.08, 24.02)","(8.54, 21.07)",,,,
548,"(270.38, 112.45)",,,"(54.27, 22.71)",,,,,"(168.87, 37.62)",,,,,"(62.44, 19.50)",,,"(15.15, 23.99)",,,"(298.92, 26.86)","(363.80, 430.32)","(66.93, 64.36)",,,,,,"(260.32, 28.75)",,,,,,,"(165.96, 69.05)",,,"(355.49, 35.65)","(121.14, 24.01)","(9.07, 21.48)",,,,
549,"(270.37, 112.45)",,,"(53.48, 22.16)",,,,,"(167.50, 37.15)",,,,,"(62.72, 19.20)",,,"(14.65, 24.98)",,,"(298.91, 26.88)","(364.32, 430.42)","(66.93, 64.31)",,,,,,"(260.29, 28.75)",,,,,,,"(167.11, 69.85)",,,"(355.49, 35.66)","(121.11, 23.85)","(9.09, 21.55)",,,,
550,"(270.39, 112.47)",,,"(52.72, 21.76)",,,,,"(166.34, 36.99)",,,,,"(63.10, 19.32)",,,"(14.88, 25.98)",,,"(298.92, 26.88)","(364.98, 430.72)","(67.00, 64.27)",,,,,,"(260.33, 28.76)",,,,,,,"(168.21, 71.12)",,,"(355.51, 35.69)","(121.34, 23.67)","(9.01, 21.52)",,,,
551,"(270.38, 112.46)",,,"(51.86, 21.65)",,,,,"(165.41, 37.10)",,,,,"(63.07, 19.59)",,,"(14.78, 27.22)",,,"(298.92, 26.85)","(365.01, 430.73)","(67.00, 64.27)",,,,,,"(260.32, 28.76)",,,,,,,"(168.45, 71.53)",,,"(355.49, 35.68)","(121.82, 23.26)","(8.94, 21.56)",,,,
552,"(270.40, 112.48)",,,"(50.31, 21.26)",,,,,"(165.19, 37.26)",,,,,"(63.21, 19.68)",,,"(14.69, 27.50)",,,"(298.93, 26.80)","(365.06, 430.79)","(67.10, 64.25)",,,,,,"(260.34, 28.79)",,,,,,,,,,"(355.53, 35.71)","(122.21, 22.99)","(9.00, 21.45)",,,,
553,"(270.39, 112.46)",,,"(49.94, 21.18)",,,,,"(165.19, 37.27)",,,,,"(62.89, 19.65)",,,"(14.63, 28.39)",,,"(298.95, 26.78)","(365.05, 430.78)","(67.12, 64.29)",,,,,,"(260.34, 28.79)",,,,,,,,,,"(355.53, 35.71)","(122.51, 23.29)","(8.92, 21.35)",,,,
554,"(270.41, 112.47)",,,"(48.45, 20.85)",,,,,"(165.13, 37.28)",,,,,"(62.66, 19.62)",,,"(14.63, 28.39)",,,"(298.96, 26.79)","(365.05, 430.77)","(67.16, 64.30)",,,,,,"(260.35, 28.80)",,,,,,,,,,"(355.52, 35.71)","(123.54, 24.01)","(8.91, 21.34)",,,,
555,"(270.41, 112.47)",,,"(47.14, 20.89)",,,,,"(164.71, 37.00)",,,,,"(62.28, 19.55)",,,"(14.63, 28.37)",,,"(298.96, 26.79)","(365.09, 430.75)","(67.16, 64.28)",,,,,,"(260.22, 28.84)",,,,,,,,,,"(355.52, 35.69)","(124.00, 24.35)","(8.95, 21.31)",,,,
556,"(270.41, 112.46)",,,"(45.70, 20.26)",,,,,"(163.84, 36.33)",,,,,"(61.64, 19.24)",,,"(14.61, 28.33)",,,"(298.97, 26.80)","(365.13, 430.69)","(67.13, 64.29)",,,,,,"(260.07, 28.90)",,,,,,,,,,"(355.52, 35.70)","(124.58, 24.44)","(8.98, 21.30)",,,,
557,"(270.45, 112.56)",,,"(44.95, 20.23)",,,,,"(162.76, 35.90)",,,,,"(61.40, 19.10)",,,"(14.49, 28.71)",,,"(298.97, 26.81)","(365.18, 430.75)","(67.09, 64.26)",,,,,,"(259.98, 28.94)",,,,,,,,,,"(355.51, 35.70)","(124.93, 23.73)","(8.92, 20.91)",,,,
558,"(270.49, 112.69)",,,"(43.98, 20.18)",,,,,"(161.11, 35.42)",,,,,"(61.15, 19.01)",,,"(14.30, 29.09)",,,"(298.94, 26.82)","(365.24, 430.85)","(67.10, 64.28)",,,,,,"(259.89, 28.94)",,,,,,,,,,"(355.51, 35.70)","(125.38, 22.81)","(8.75, 20.22)",,,,
559,"(270.52, 112.79)",,,"(43.89, 20.29)",,,,,"(159.47, 34.91)",,,,,"(60.87, 19.06)",,,"(14.23, 30.44)",,,"(298.95, 26.80)","(365.34, 430.72)","(67.09, 64.28)",,,,,,"(259.87, 28.90)",,,,,,,,,,"(355.52, 35.70)","(126.43, 23.15)","(9.03, 20.04)",,,,
560,"(270.54, 112.81)",,,"(43.79, 20.37)",,"(153.88, 5.96)",,,"(157.92, 34.29)",,,,,"(60.36, 19.08)",,,"(14.17, 31.38)",,,"(298.94, 26.80)","(365.53, 430.71)","(67.12, 64.26)",,,,,,"(259.85, 28.66)",,,,,,,,,,"(355.52, 35.68)","(127.24, 22.96)","(9.37, 19.94)",,,,
561,"(270.53, 112.86)",,,"(43.75, 20.38)",,"(153.38, 6.10)",,,"(156.58, 34.03)",,,,,"(59.78, 19.30)",,,"(14.32, 32.85)",,,"(298.94, 26.82)","(365.91, 430.61)","(67.21, 64.09)",,,,,,"(259.79, 28.60)",,,,,,,,,,"(355.53, 35.68)","(128.55, 22.85)","(9.62, 19.98)",,,,
562,"(270.57, 112.95)",,,"(43.79, 20.38)",,"(152.89, 5.95)",,,"(155.22, 33.59)",,,,,"(59.10, 19.31)",,,"(14.45, 33.61)",,,"(298.96, 26.78)","(366.70, 430.59)","(67.40, 63.50)",,,,,,"(259.77, 28.53)",,,,,,,,,,"(355.53, 35.68)","(129.59, 22.73)","(10.04, 19.96)",,,,
563,"(270.59, 113.07)",,,"(43.79, 20.36)",,"(152.39, 5.82)",,,"(154.00, 33.22)",,,,,"(58.92, 19.26)",,,"(14.68, 34.59)",,,"(298.98, 26.78)","(367.35, 430.47)","(67.21, 62.39)",,,,,,"(259.83, 28.42)",,,,,,,,,,"(355.51, 35.68)","(130.34, 22.76)","(10.34, 20.08)",,,,
564,"(270.63, 113.18)",,,"(43.74, 20.38)",,"(152.38, 6.36)",,,"(152.11, 32.88)",,,,,"(58.87, 19.22)",,,"(14.88, 35.62)",,,"(299.01, 26.84)","(369.54, 430.48)","(67.04, 61.69)",,,,,,"(259.77, 28.25)",,,,,,,,,,"(355.51, 35.68)","(131.24, 22.62)","(10.52, 20.12)",,,,
565,"(270.62, 113.18)",,,"(42.46, 20.51)",,,,,"(150.24, 32.77)",,,,,"(58.58, 19.16)",,,"(14.96, 35.92)",,,"(299.00, 26.83)","(371.40, 431.03)","(67.04, 61.20)",,,,,,"(259.74, 28.25)",,,,,,,,,,"(355.51, 35.67)","(132.21, 22.26)","(10.80, 20.22)",,,,
566,"(270.66, 113.28)",,,"(41.46, 20.47)",,,,,"(149.19, 31.72)",,,,,"(58.36, 19.17)",,,"(15.03, 36.26)",,,"(299.00, 26.83)","(373.81, 430.99)","(67.05, 59.67)",,,,,,"(259.75, 28.24)",,,,,,,,,,"(355.50, 35.68)","(133.78, 21.87)","(11.08, 20.37)",,,,
567,"(270.66, 113.28)",,,"(39.02, 20.58)",,,,,"(147.92, 31.21)",,,,,"(58.32, 19.13)",,,"(14.99, 36.48)",,,"(298.98, 26.83)","(375.87, 430.82)","(66.82, 58.68)",,,,,,"(259.78, 28.18)",,,,,,,,,,"(355.49, 35.66)","(134.57, 21.70)","(11.86, 20.29)",,,,
568,"(270.67, 113.32)",,,"(36.97, 19.94)",,"(147.91, 10.65)",,,"(147.08, 30.62)",,,,,"(57.41, 19.26)",,,"(14.95, 36.74)",,,"(298.99, 26.81)","(378.38, 430.66)","(66.72, 57.69)",,,,,,"(259.78, 28.20)",,,,,,,,,,"(355.50, 35.67)","(136.14, 22.06)","(13.03, 20.24)",,,,
569,"(270.71, 113.37)",,,"(34.90, 19.64)",,"(147.07, 10.94)",,,"(146.24, 29.77)",,,,,"(57.01, 19.23)",,,"(14.94, 37.87)",,,"(299.00, 26.81)","(380.42, 430.33)","(66.67, 56.78)",,,,,,"(259.80, 28.21)",,,,,,,,,,"(355.51, 35.68)","(138.65, 21.67)","(13.68, 20.02)",,,,
570,"(270.73, 113.46)",,,"(32.46, 19.51)",,"(146.89, 11.11)",,,"(144.67, 28.41)",,,,,"(56.53, 19.36)",,,"(15.31, 40.05)",,,"(299.02, 26.83)","(382.56, 430.49)","(66.56, 55.89)",,,,,,"(259.78, 28.23)",,,,,,,,,,"(355.51, 35.68)","(139.39, 21.51)","(14.27, 19.94)",,,,
571,"(270.70, 113.49)",,,"(30.93, 20.23)",,"(146.54, 11.29)",,,"(143.26, 27.74)",,,,,"(56.04, 19.51)",,,"(15.61, 41.30)",,,"(298.99, 26.83)","(384.73, 430.72)","(66.35, 55.04)",,,,,,"(259.75, 28.20)",,,,,,,,,,"(355.51, 35.68)","(139.70, 20.92)","(14.56, 20.05)",,,,
572,"(270.71, 113.50)",,,"(29.07, 21.20)",,"(146.83, 11.43)",,,"(142.22, 28.16)",,,,,"(55.67, 19.57)",,,"(16.10, 42.34)",,,"(298.99, 26.81)","(386.81, 430.57)","(66.09, 54.11)",,,,,,"(259.73, 28.26)",,,,,,,,,,"(355.52, 35.68)","(139.51, 21.11)","(14.56, 20.02)",,,,
573,"(270.74, 113.57)",,,"(27.56, 20.95)",,"(146.62, 11.68)",,,"(141.57, 28.18)",,,,,"(55.38, 19.62)",,,"(16.27, 42.95)",,,"(299.01, 26.82)","(388.72, 430.50)","(66.05, 52.18)",,,,,,"(259.76, 28.22)",,,,,,,,,,"(355.54, 35.68)","(141.23, 21.15)","(14.60, 20.06)",,,,
574,"(270.76, 113.58)",,,"(25.98, 20.79)",,"(147.11, 10.90)",,,"(140.33, 28.24)",,,,,"(55.16, 19.61)",,,"(16.44, 43.46)",,,"(299.03, 26.81)","(389.72, 430.51)","(66.02, 50.82)",,,,,,"(259.77, 28.17)",,,,,,,,,,"(355.53, 35.68)","(142.72, 20.72)","(14.64, 20.01)",,,,
575,"(270.73, 113.59)",,,"(25.14, 20.70)",,"(147.47, 10.26)",,,"(138.96, 28.54)",,,,,"(54.81, 19.35)",,,"(16.62, 43.95)",,,"(299.03, 26.83)","(390.82, 430.53)","(65.52, 49.17)",,,,,,"(259.78, 28.18)",,,,,,,,,,"(355.51, 35.70)","(143.07, 20.56)","(14.80, 20.60)",,,,
576,"(270.68, 113.64)",,,"(24.85, 20.73)",,"(147.02, 11.20)",,,"(137.42, 28.29)",,,,,"(54.52, 18.85)",,,"(16.95, 44.33)",,,"(299.04, 26.86)","(391.62, 430.56)","(65.40, 47.60)",,,,,,"(259.75, 28.24)",,,,,,,"(172.41, 110.24)",,,"(355.50, 35.68)","(143.75, 20.99)","(14.82, 20.73)",,,,
577,"(270.66, 113.62)",,,"(24.50, 20.32)",,"(146.22, 12.95)",,,"(136.12, 28.45)",,,,,"(53.94, 18.93)",,,"(17.66, 45.03)",,,"(299.10, 26.89)","(391.79, 430.58)","(64.77, 47.04)",,,,,,"(259.78, 28.28)",,,,,,,"(172.27, 113.16)","(273.03, 21.70)",,"(355.53, 35.65)","(145.49, 21.79)","(14.68, 20.75)",,,,
578,"(270.64, 113.61)",,,"(24.16, 19.95)",,"(146.72, 13.73)",,,"(135.29, 28.38)",,,,,"(53.34, 18.91)",,,"(18.17, 46.45)",,,"(299.10, 26.88)","(391.79, 430.57)","(63.92, 45.95)",,,,,,"(259.75, 28.29)",,,,,,,"(172.09, 115.51)","(272.84, 22.16)",,"(355.53, 35.64)","(146.21, 22.03)","(15.38, 20.38)","(180.63, 21.93)",,,
579,"(270.64, 113.66)",,,"(24.19, 20.57)",,"(147.09, 14.47)",,,"(134.35, 27.66)",,,,,"(53.09, 18.92)",,,"(18.93, 47.75)",,,"(299.07, 26.88)","(391.78, 430.54)","(63.29, 44.82)",,,,,,"(259.69, 28.37)",,,,,,,"(172.04, 117.22)","(272.79, 23.03)",,"(355.53, 35.65)","(147.00, 22.32)","(16.28, 19.99)","(181.81, 22.42)",,,
580,"(270.58, 113.62)",,,"(24.59, 20.97)",,"(147.42, 14.97)",,,"(133.64, 27.08)",,,,,"(52.41, 19.01)",,,"(19.50, 49.45)",,,"(299.07, 26.91)","(391.76, 430.49)","(62.53, 43.91)",,,,,,"(259.66, 28.32)",,,,,,,"(172.35, 119.46)","(273.10, 24.27)",,"(355.55, 35.64)","(147.60, 22.51)","(17.29, 19.61)","(182.16, 22.76)",,,
581,"(270.57, 113.61)",,,"(24.58, 21.14)",,"(147.56, 15.25)",,,"(132.73, 27.17)",,,,,"(51.86, 18.85)",,,"(19.80, 50.50)",,,"(299.04, 26.88)","(391.75, 430.47)","(61.45, 42.61)",,,,,,"(259.68, 28.31)",,,,,,,"(172.87, 121.14)","(273.39, 25.67)",,"(355.54, 35.63)","(147.53, 22.46)","(18.22, 19.82)","(182.13, 22.83)",,,
582,"(270.53, 113.63)",,,"(24.21, 21.57)",,"(147.70, 15.41)",,,"(131.87, 27.67)",,,,,"(50.95, 18.98)",,,"(20.43, 51.50)",,,"(299.03, 26.90)","(391.57, 430.48)","(60.69, 41.17)",,,,,,"(259.69, 28.28)",,,,,,,"(173.39, 122.38)","(273.50, 26.55)",,"(355.51, 35.65)","(148.12, 22.42)",,"(182.06, 22.94)",,,
583,"(270.52, 113.66)",,,"(24.88, 21.43)",,"(147.78, 15.67)",,,"(130.46, 28.12)",,,,,"(50.66, 19.15)",,,"(20.85, 52.20)",,,"(299.03, 26.88)","(391.56, 430.50)","(59.88, 39.75)",,,,,,"(259.69, 28.32)",,,,,,,"(173.80, 123.94)","(273.52, 26.58)",,"(355.52, 35.69)","(148.17, 22.20)",,"(182.02, 23.08)",,,
584,"(270.51, 113.61)",,,"(24.66, 21.41)",,"(148.24, 15.45)",,,"(129.99, 28.10)",,,,,"(50.29, 19.00)",,,"(21.72, 53.12)",,,"(299.03, 26.89)","(391.51, 430.50)","(59.34, 38.62)",,,,,,"(259.68, 28.32)",,,,,,,"(173.99, 125.47)","(273.52, 26.59)",,"(355.51, 35.67)","(148.10, 22.00)",,"(181.70, 23.38)",,,
585,"(270.51, 113.63)",,,"(24.01, 21.45)",,"(148.22, 15.43)",,,"(129.04, 27.73)",,,,,"(49.81, 18.72)",,,"(22.18, 53.72)",,,"(299.02, 26.87)","(391.37, 430.58)","(58.43, 36.88)",,,,,,"(259.68, 28.32)",,,,,,,"(174.24, 126.53)","(273.53, 26.58)",,"(355.51, 35.69)","(148.04, 21.96)",,"(181.48, 23.29)",,,
586,"(270.49, 113.63)",,,,,"(148.31, 15.97)",,,"(128.35, 27.68)",,,,,"(49.50, 18.56)",,,"(22.60, 54.20)",,,"(299.03, 26.87)","(391.28, 430.69)","(57.86, 35.77)",,,,,,"(259.65, 28.32)",,,,,,,"(174.63, 127.76)","(273.51, 27.19)",,"(355.48, 35.69)",,,"(181.92, 23.23)",,,
587,"(270.46, 113.59)",,,,,"(148.31, 16.20)",,,"(127.64, 27.79)",,,,,"(48.92, 18.35)",,,"(23.29, 54.57)",,,"(299.04, 26.86)","(391.12, 430.85)","(56.88, 34.35)",,,,,,"(259.61, 28.31)",,,,,,,"(174.61, 128.60)","(273.48, 27.61)",,"(355.46, 35.69)",,,"(181.90, 23.34)",,,
588,"(270.43, 113.53)",,,,,"(147.87, 17.55)",,,"(127.44, 28.08)",,,,,"(48.62, 18.28)",,,"(24.06, 55.01)",,,"(299.01, 26.84)","(391.22, 430.91)","(56.21, 33.42)",,,,,,"(259.59, 28.44)",,,,,,,"(174.70, 130.13)","(273.56, 27.83)",,"(355.46, 35.70)",,,"(181.52, 23.45)",,,
589,"(270.45, 113.55)",,,"(22.56, 22.15)",,"(147.79, 17.58)",,,"(126.65, 27.85)",,,,,"(48.38, 18.32)",,,"(25.07, 54.92)",,,"(298.99, 26.82)","(391.31, 430.90)","(55.76, 33.32)",,,,,,"(259.59, 28.46)",,,,,,,"(174.82, 132.98)","(273.56, 28.04)",,"(355.47, 35.75)",,,"(181.55, 23.44)",,,
590,"(270.44, 113.58)",,,"(22.01, 22.35)",,"(147.79, 17.51)",,,"(126.45, 27.64)",,,,,"(48.30, 18.36)",,,"(26.25, 54.63)",,,"(299.02, 26.85)","(391.22, 430.92)","(54.44, 32.66)",,,,,,"(259.59, 28.48)",,,,,,,"(174.30, 136.38)","(273.57, 28.15)",,"(355.48, 35.77)",,,"(181.73, 23.47)",,,
591,"(270.43, 113.56)",,,"(20.85, 22.71)",,"(147.47, 16.90)",,,"(126.19, 27.54)",,,,,"(48.32, 18.41)",,,"(28.07, 54.55)",,,"(298.99, 26.85)","(391.22, 430.93)","(53.41, 32.16)",,,,,,"(259.57, 28.46)",,,,,,,"(173.88, 138.42)","(273.62, 28.20)",,"(355.48, 35.77)",,,"(181.73, 23.48)",,,
592,"(270.45, 113.55)",,,"(19.89, 22.89)",,"(147.31, 16.83)",,,"(126.02, 27.15)",,,,,"(48.38, 18.33)",,,"(29.99, 54.48)",,,"(299.01, 26.84)","(391.20, 430.91)","(52.20, 31.76)",,,,,,"(259.59, 28.49)",,,,,,,"(173.24, 140.25)","(273.47, 28.17)",,"(355.49, 35.72)",,"(29.34, 12.22)","(181.75, 23.43)",,,
593,"(270.45, 113.53)",,,"(18.95, 23.15)",,"(147.08, 16.97)",,,"(125.28, 26.40)",,,,,"(48.66, 18.16)",,,"(31.73, 54.30)",,,"(299.05, 26.82)","(391.16, 430.89)","(51.53, 31.82)",,,,,,"(259.56, 28.49)",,,,,,,"(173.24, 142.24)","(273.11, 28.19)",,"(355.47, 35.70)","(152.70, 22.12)","(30.77, 12.45)","(181.36, 23.48)",,,
