frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id50,id51,id53,id57,id61,id71,id72,id78,id79,id82,id83,id84,id89,id92,id95,id97,id99,id104,id109,id110,id113,id119,id121,id122,id123,id129,id130,id132,id135,id140,id145,id154,id155,id163,id164,id166,id167,id183,id185,id195,id200,id201,id204,id209,id210,id214
80,"(521.79, 351.26)","(517.48, 308.39)",,,"(50.19, 160.95)","(158.93, 204.97)","(492.95, 214.79)",,"(149.54, 132.90)",,,"(127.38, 345.80)",,,,,,,"(152.15, 347.38)","(60.22, 21.63)","(259.20, 273.01)",,"(61.59, 327.07)",,,,"(387.98, 350.27)",,"(436.51, 269.21)","(142.20, 349.20)","(28.31, 346.70)",,,,"(635.65, 347.76)",,,"(380.19, 207.73)",,"(628.94, 350.63)",,,,"(555.90, 274.82)",,,"(281.67, 344.15)","(292.75, 350.40)","(258.52, 349.17)",,,,,,,,,,,"(377.85, 155.45)","(506.27, 349.07)",,,,,,"(21.00, 347.22)",,"(542.39, 73.62)","(8.32, 225.14)","(396.96, 350.58)",,,,,,,,,,,,,,,,,,,,,,
81,"(521.23, 351.18)","(517.27, 308.41)",,,"(48.91, 158.77)","(159.35, 204.06)","(492.72, 212.81)",,"(148.98, 132.38)",,,"(127.44, 346.83)",,,,,,,"(152.78, 346.92)","(59.41, 18.84)","(259.01, 270.00)",,"(62.84, 329.02)",,,,"(388.92, 350.33)",,"(436.84, 269.01)","(142.07, 349.18)","(29.50, 346.72)",,,,"(635.56, 349.11)",,,"(379.86, 207.55)",,,,,,"(559.37, 278.04)",,,"(283.29, 343.64)","(293.33, 349.71)","(258.74, 349.15)",,,,,,,,,,,"(377.14, 154.93)","(506.31, 349.17)",,,,,,"(21.45, 346.16)",,"(541.75, 72.75)","(8.17, 224.13)","(396.81, 351.43)",,,,,,,,,,,,,,,,,,,,,,
82,"(520.84, 350.99)","(517.35, 308.36)",,,"(47.93, 156.24)","(159.96, 202.41)","(492.97, 210.92)",,"(148.61, 132.41)",,,"(127.53, 348.06)",,,,,,,"(153.82, 348.62)","(58.53, 16.04)","(259.12, 266.39)",,"(63.68, 330.19)",,,,"(390.37, 349.92)",,"(437.53, 267.88)","(142.12, 349.32)","(30.73, 346.65)",,,,"(635.67, 349.05)",,,"(379.36, 207.44)",,,,,,"(559.63, 277.08)",,,"(284.47, 343.37)","(293.84, 349.71)","(258.71, 348.88)",,,,,,,"(8.02, 204.43)",,,,"(376.75, 154.27)","(506.36, 349.22)",,,,,,"(21.18, 345.77)",,"(541.75, 72.43)","(7.99, 222.97)","(396.79, 350.76)",,,,,,,,,,,,,,,,,,,,,,
83,"(520.57, 350.94)","(517.38, 308.36)",,,"(46.69, 154.45)","(161.01, 201.17)","(492.95, 209.62)",,"(147.95, 132.29)",,,"(127.69, 348.14)",,,,,,,"(154.19, 347.67)","(57.66, 13.63)","(259.18, 263.69)",,"(65.05, 331.54)",,,,"(392.43, 349.27)",,"(437.70, 266.13)","(142.35, 349.28)","(30.68, 346.53)",,,,"(633.83, 348.71)",,,"(379.28, 207.16)",,,,,,"(559.10, 276.30)",,,"(284.32, 343.69)","(294.34, 350.67)","(258.77, 348.97)",,,,,,,"(8.43, 201.95)",,,,"(375.80, 152.83)","(506.35, 349.17)",,,,,,"(21.99, 347.27)","(280.18, 346.74)","(541.79, 72.00)","(7.91, 221.86)","(398.59, 349.76)",,,,,,,,,,,,,,,,,,,,,,
84,"(520.03, 350.94)","(517.36, 307.89)",,,"(44.93, 152.29)","(161.31, 199.63)","(492.78, 208.19)",,"(146.96, 131.57)",,,"(127.46, 348.28)",,,,,,,"(154.82, 346.65)","(56.79, 12.21)","(259.57, 260.24)",,"(66.21, 332.82)",,,,"(393.45, 350.23)",,"(437.85, 264.22)","(142.26, 349.17)","(30.28, 346.33)",,,,"(633.66, 349.29)",,,"(379.31, 207.17)",,,,,,"(558.95, 274.91)",,,"(287.87, 344.14)","(294.36, 351.08)","(258.48, 348.90)",,,,,,,"(8.52, 200.07)",,,,"(375.23, 151.61)","(506.09, 349.19)",,,,,,"(22.72, 346.63)","(280.34, 345.12)","(541.50, 70.91)",,"(398.95, 349.69)",,,,,,,,,,,,,,,,,,,,,,
85,"(519.61, 350.84)","(517.21, 307.73)",,,"(42.86, 150.47)","(161.57, 198.49)","(492.98, 206.84)",,"(145.55, 130.91)",,,"(128.59, 348.35)",,,,,,,"(155.16, 346.11)",,"(259.38, 257.46)",,"(67.58, 334.40)",,,,"(394.22, 350.12)",,"(437.81, 262.43)","(142.23, 349.04)","(30.03, 346.34)",,,,"(634.48, 349.59)",,,"(379.28, 207.18)",,,,,,"(558.70, 274.02)",,,"(284.62, 342.72)","(295.13, 349.71)","(258.26, 348.97)",,,,,,,"(8.76, 198.11)",,,,"(374.55, 150.25)","(506.16, 349.25)",,,,,,"(22.85, 345.75)","(280.75, 346.62)","(541.43, 69.49)",,"(399.05, 349.44)",,"(436.96, 320.02)",,,,,,,,,,,,,,,,,,,,
86,"(519.07, 350.75)","(516.99, 307.82)",,,"(41.20, 148.82)","(161.87, 197.83)","(493.26, 205.61)",,"(144.17, 130.02)",,,"(129.19, 348.58)",,,,,,,"(156.16, 344.84)",,"(259.42, 254.26)",,"(68.70, 335.73)",,,,"(394.26, 349.56)",,"(437.73, 260.78)","(142.07, 348.97)","(29.93, 346.37)",,,,"(635.75, 350.14)",,,"(379.29, 207.19)",,,,,,"(558.75, 273.35)",,,"(284.74, 342.31)","(296.18, 349.20)","(258.37, 349.01)",,,,,,,"(8.69, 196.07)",,,,"(374.24, 149.24)","(506.18, 349.20)",,,,,,"(23.39, 345.24)","(281.02, 346.32)","(540.88, 67.74)",,"(398.63, 349.65)",,"(434.96, 326.90)",,,,,,,,,,,,,,,,,,,,
87,"(518.90, 350.80)","(516.95, 307.85)",,,"(39.19, 146.98)","(162.10, 197.28)","(493.19, 203.88)",,"(142.55, 129.28)",,,"(129.64, 348.90)",,,,,,,"(156.86, 343.74)",,"(259.56, 251.18)",,"(69.44, 337.25)",,,,"(396.03, 349.88)",,"(438.13, 258.82)","(142.03, 348.93)","(30.09, 345.79)",,,,"(634.31, 349.91)",,,"(379.23, 207.25)",,,,,,"(558.88, 272.35)",,,"(284.88, 341.93)","(297.75, 349.21)","(257.97, 348.88)",,,,,,,"(9.53, 193.68)",,,,"(373.93, 148.32)","(506.26, 349.08)",,,,,,"(24.53, 343.66)","(279.38, 345.35)","(540.76, 65.72)",,"(399.85, 349.34)",,"(435.46, 322.58)",,,,,,,,,,,,,,,,,,,,
88,"(518.72, 350.99)","(516.90, 307.54)",,,"(37.62, 145.16)","(162.14, 197.36)","(493.79, 202.61)",,"(141.74, 128.21)",,,"(129.86, 348.72)",,,,,,,"(157.14, 342.31)",,"(259.50, 247.68)",,"(69.82, 338.36)",,,,"(398.54, 350.41)",,"(438.07, 256.52)","(141.82, 348.96)","(30.37, 345.56)",,,,"(634.46, 349.32)",,,"(379.26, 207.23)",,,,,,"(559.29, 270.79)",,,"(283.32, 342.32)","(298.15, 348.84)","(258.31, 348.81)",,,,,,,"(9.80, 191.17)",,,,"(373.19, 146.63)","(506.11, 349.30)",,,,,,"(25.05, 342.52)","(279.84, 347.07)","(541.01, 63.80)",,,,"(433.80, 330.99)",,,,,,,,,,,,,,,,,,,,
89,"(518.29, 350.90)","(516.54, 306.79)",,,"(35.93, 143.61)","(162.28, 197.60)","(494.13, 201.33)",,"(141.07, 126.99)",,,"(130.34, 348.27)",,,,,,,"(157.74, 341.49)",,"(259.30, 244.51)",,"(70.11, 338.51)",,,,"(398.82, 350.28)",,"(437.95, 254.33)","(141.72, 348.93)","(31.24, 346.37)",,,,"(634.51, 348.45)",,,"(379.32, 207.32)",,"(625.71, 350.37)",,,,"(559.08, 270.26)",,,"(284.44, 342.09)","(299.13, 348.65)","(258.08, 348.41)",,,,,,,"(10.14, 190.03)",,,,"(373.08, 146.09)","(506.05, 349.27)",,,,,,"(26.12, 341.21)","(279.21, 346.96)","(541.48, 62.27)",,,,"(434.15, 350.18)",,,,,,,,,,,,,,,,,,,,
90,"(518.19, 350.81)","(516.35, 306.15)",,,"(33.86, 142.13)","(162.27, 197.62)","(494.70, 200.10)",,"(140.20, 125.51)",,,"(131.77, 348.71)",,,,,,,"(158.32, 339.92)",,"(259.20, 241.32)",,"(70.77, 338.52)",,,,"(399.44, 350.15)",,"(438.02, 252.20)","(141.61, 349.08)","(31.24, 346.75)",,,,"(634.18, 348.58)",,,"(379.30, 207.34)",,"(625.50, 350.16)",,,,"(559.29, 269.54)",,,"(284.34, 341.82)","(299.70, 349.00)","(258.28, 348.58)",,,,,,,"(10.82, 188.76)",,"(270.36, 344.96)",,"(372.86, 145.27)","(505.86, 349.14)",,,,,,"(26.77, 339.71)","(280.72, 346.57)","(542.51, 59.68)",,,,"(432.53, 351.66)",,,,,,,,,,,,,,,,,,,,
91,"(517.95, 350.62)","(516.41, 305.75)",,,"(31.85, 140.12)","(162.30, 197.71)","(495.45, 198.73)",,"(139.36, 123.21)",,,"(132.94, 348.99)",,,,,,,"(158.68, 339.39)",,"(259.42, 238.38)",,"(71.15, 338.61)","(302.42, 347.32)",,,"(399.73, 350.02)",,"(437.91, 250.28)","(141.89, 349.12)","(31.10, 346.83)",,,,"(633.77, 349.03)",,,"(379.29, 207.34)",,"(625.59, 349.68)",,,,"(559.31, 268.29)",,,"(285.07, 340.55)","(300.52, 350.77)","(258.01, 348.02)",,,,,,,"(10.87, 187.02)",,,,"(372.38, 144.30)","(505.82, 349.29)",,,,,,"(27.90, 338.12)","(279.96, 347.32)","(543.10, 58.01)",,,,"(430.32, 351.43)",,,,,,,,,,,,,,,,,,,,
92,"(517.74, 350.50)","(516.57, 305.43)",,,"(29.89, 138.65)","(162.23, 197.77)","(495.69, 197.12)",,"(138.20, 120.87)",,,"(133.14, 348.39)",,,,,,,"(159.67, 338.09)",,"(259.17, 235.50)",,"(71.38, 338.43)","(302.36, 347.21)",,,"(395.68, 350.69)",,"(437.88, 248.27)","(141.55, 349.14)","(31.71, 347.01)",,,,"(634.74, 348.84)",,,"(379.29, 207.33)",,"(625.57, 350.03)",,,,"(559.30, 266.87)",,,"(284.56, 340.88)","(300.50, 351.20)","(258.07, 348.77)",,,,,,,"(11.45, 185.51)",,,,"(371.97, 143.32)","(505.86, 349.38)",,,,,,"(29.41, 336.64)","(280.22, 347.44)","(543.66, 56.01)",,,,"(429.52, 351.31)",,,,,,,,,,,,,,,,,,,,
93,"(517.71, 350.35)","(516.19, 305.07)",,,"(28.05, 136.91)","(162.24, 197.76)","(496.54, 195.80)",,"(137.43, 118.34)",,,"(133.46, 348.67)",,,,,,,"(160.31, 337.02)",,"(259.12, 232.92)",,"(71.60, 337.98)","(302.39, 346.99)",,,"(397.76, 350.38)",,"(437.66, 246.24)","(142.03, 349.04)","(33.34, 347.15)",,,,"(635.51, 348.39)",,,"(379.31, 207.36)",,"(625.69, 350.11)",,,,"(558.92, 266.58)",,,"(283.66, 337.29)","(300.82, 351.78)","(258.11, 348.69)",,,,,,,"(11.64, 184.00)",,,,"(371.34, 142.06)","(505.69, 349.34)",,,,,,"(30.85, 334.68)","(280.08, 347.13)","(544.95, 53.82)",,,,"(429.13, 351.30)",,,,,,,,,,,,,,,,,,,,
94,"(518.09, 350.07)","(516.16, 304.71)",,,"(25.93, 135.22)","(162.23, 197.76)","(496.90, 194.64)",,"(137.16, 116.52)",,,"(134.27, 348.43)",,,,,,,"(160.92, 335.84)",,"(258.96, 229.92)",,"(71.63, 338.07)","(302.92, 347.16)",,,"(398.48, 350.10)",,"(437.70, 244.18)","(142.44, 349.10)","(35.83, 347.31)",,,,"(636.25, 348.20)",,,"(379.30, 207.36)",,"(625.26, 350.26)",,,,"(559.10, 266.75)",,,"(284.69, 339.40)","(301.61, 351.96)","(257.90, 348.76)",,,,,,,"(11.80, 182.02)",,,,"(371.28, 142.31)","(505.08, 349.43)",,,,,,"(32.91, 333.60)","(279.96, 347.52)","(546.04, 51.59)",,"(407.15, 348.88)",,"(429.28, 351.30)",,,,,,,,,,,,,,,,,,,,
95,"(518.96, 349.89)","(516.03, 304.81)",,,"(24.21, 133.64)","(162.19, 197.82)","(497.42, 193.23)",,"(136.43, 114.03)",,,"(134.39, 348.56)",,,,,,,"(161.91, 334.42)",,"(258.94, 226.88)",,"(71.57, 338.08)","(304.38, 347.36)",,,"(398.08, 350.56)",,"(437.47, 242.34)","(141.96, 349.58)","(37.47, 347.31)",,,,"(636.74, 348.35)",,,"(379.30, 207.36)",,"(624.41, 349.97)",,,,"(559.19, 266.44)",,,"(284.80, 340.13)","(302.21, 351.74)","(258.08, 348.68)",,,,,,,"(11.95, 180.09)",,,,"(370.94, 141.72)","(504.76, 349.54)",,,,,,"(35.11, 333.31)","(279.42, 346.29)","(547.30, 49.41)",,"(409.06, 348.64)",,"(429.29, 351.30)",,"(663.58, 279.51)",,,,,,,,,,,,,,,,,,
96,"(518.98, 349.76)","(516.00, 304.72)",,,"(22.96, 132.89)","(162.24, 197.73)","(498.83, 192.01)","(514.12, 352.44)","(136.27, 112.12)",,,"(134.35, 348.67)",,,,,,,"(162.61, 333.06)",,"(258.66, 224.01)",,"(71.61, 338.20)","(304.69, 347.59)",,,"(397.41, 350.85)",,"(437.17, 240.58)","(138.60, 349.09)","(38.78, 347.07)",,,,"(637.21, 348.26)",,,"(379.24, 207.40)",,"(624.26, 349.87)",,,,"(558.97, 265.50)",,,"(286.74, 339.02)",,"(258.05, 348.79)",,,,,,,"(12.34, 178.26)",,,,"(370.80, 141.54)","(504.55, 349.55)",,,,,,"(37.80, 332.64)","(279.82, 346.69)","(548.14, 47.52)",,"(411.96, 348.63)",,"(429.16, 351.43)",,"(672.63, 272.20)",,,,,,,,,,,,,,,,,,
97,"(518.85, 349.78)","(516.05, 304.29)",,,"(22.08, 132.68)","(162.15, 197.85)","(500.00, 190.74)","(513.98, 352.71)","(135.88, 110.33)",,,,,,,,,,"(163.78, 331.05)",,"(258.31, 221.06)",,"(71.35, 337.74)","(304.73, 347.27)",,,"(397.34, 350.79)",,"(436.94, 239.17)","(138.79, 349.55)","(40.23, 346.92)",,,,"(637.45, 348.33)",,,"(379.21, 207.40)",,"(624.07, 349.69)",,,,"(559.02, 265.00)",,,"(285.52, 338.91)",,"(257.90, 348.85)",,,,,,,"(12.34, 177.22)",,,,"(370.72, 141.10)","(504.23, 349.53)",,,,,,"(40.43, 332.33)","(279.57, 346.62)","(548.94, 45.94)",,"(414.50, 348.72)",,"(429.06, 351.50)",,"(672.99, 271.62)",,,,,,,,,,,,,,,,,,
98,"(519.50, 349.82)","(516.15, 303.89)",,,"(21.24, 132.46)","(162.11, 197.99)","(501.56, 189.14)","(513.53, 351.94)","(135.58, 108.44)",,,,,,,,,,"(164.87, 329.58)",,"(257.96, 218.06)",,"(71.33, 337.56)","(304.68, 347.39)",,,"(397.33, 350.73)",,"(436.84, 238.14)","(138.64, 349.50)","(41.87, 347.00)",,,,"(637.49, 348.71)",,,"(379.22, 207.41)",,"(624.00, 349.74)",,,,"(558.99, 264.78)",,,"(285.37, 339.13)",,"(257.94, 348.82)",,,,,,,"(12.35, 177.04)",,,,"(370.61, 140.57)","(503.96, 349.20)",,,,,,"(42.55, 331.69)","(280.10, 346.51)","(550.31, 43.67)",,"(415.68, 348.74)",,"(429.03, 351.50)",,"(672.95, 271.39)",,,,,,,,,,,,,,,,,,
99,"(519.65, 349.97)","(515.98, 303.43)",,,"(20.80, 132.10)","(162.09, 198.00)","(502.97, 187.94)","(511.42, 351.51)","(135.51, 106.51)",,,,,,,,,,"(165.79, 328.00)",,"(257.09, 215.21)",,"(71.00, 337.61)","(304.52, 347.35)",,,"(397.14, 350.99)",,"(436.45, 237.64)","(138.62, 349.46)","(43.31, 346.90)",,,,"(637.55, 348.60)",,,"(379.22, 207.42)",,"(623.80, 349.62)",,,,"(559.01, 264.65)",,,"(285.68, 340.10)",,"(258.02, 348.92)",,,,,,,"(12.44, 176.69)",,,,"(370.62, 140.60)","(503.79, 349.02)",,,,,,"(45.05, 331.20)","(280.71, 346.53)","(551.27, 41.09)",,"(416.86, 348.67)",,"(428.88, 351.60)",,"(672.71, 270.95)",,,,,,,,,,,,,,,,,,
100,"(519.83, 349.91)","(516.11, 302.55)",,,"(20.50, 131.97)","(162.12, 198.02)","(504.03, 186.54)","(510.81, 351.49)","(135.52, 104.11)",,,,,,,,,,"(166.54, 326.28)",,"(256.18, 212.82)",,"(70.52, 336.95)","(303.66, 346.96)",,,"(397.03, 351.08)",,"(435.84, 237.96)","(138.65, 349.35)","(44.96, 346.97)",,,,"(637.48, 349.13)",,,"(379.16, 207.38)",,"(623.18, 350.19)",,,,"(558.96, 264.54)",,,"(285.63, 339.32)",,"(258.03, 349.08)",,,,,,,"(12.84, 175.33)",,,,"(370.60, 140.56)","(504.37, 348.99)",,,,,,"(46.85, 331.56)","(281.27, 346.55)","(552.17, 39.10)",,"(418.14, 348.66)",,"(428.59, 351.77)",,"(672.62, 270.49)","(28.23, 165.44)",,,,,,,,,,,,,,,,,
101,"(519.88, 349.94)","(516.28, 302.19)",,,"(19.52, 131.66)","(162.08, 198.03)","(505.10, 185.69)","(509.82, 351.39)","(135.67, 101.64)",,,,,,,,,,"(167.35, 325.03)",,"(255.56, 209.93)",,"(70.30, 336.22)","(302.85, 347.35)",,,"(397.02, 351.38)",,"(435.16, 239.28)","(138.48, 349.18)","(47.12, 346.98)",,,,"(637.55, 348.71)",,,"(379.24, 207.39)",,"(622.62, 349.62)",,,,"(558.96, 264.01)",,,"(285.49, 338.78)",,"(258.21, 349.02)",,,,,,,"(13.39, 173.58)",,,,"(370.59, 140.54)","(503.88, 349.43)",,,,,,"(49.42, 331.47)","(280.17, 347.35)","(553.01, 37.33)",,"(419.76, 348.80)",,"(428.66, 351.81)",,"(672.46, 269.03)","(28.41, 164.89)",,,,,,,,,,,,,,,,,
102,"(519.82, 350.15)","(516.07, 301.89)",,,"(18.69, 131.61)","(162.10, 198.02)","(506.15, 184.75)","(509.15, 352.45)","(135.67, 99.18)",,,,,,,,,,"(168.18, 323.27)",,"(254.68, 207.05)",,"(69.83, 336.10)","(302.23, 347.41)",,,"(396.89, 351.38)",,"(434.41, 240.19)","(138.50, 349.09)","(49.32, 347.17)",,,,"(637.51, 349.47)",,,"(379.30, 207.39)",,"(622.53, 349.27)",,,,"(559.16, 263.87)",,,"(285.51, 338.50)","(289.43, 347.34)","(258.12, 348.94)",,,,,,,"(13.27, 171.83)",,,,"(370.57, 140.52)","(504.05, 349.47)",,,,,,"(51.67, 332.04)","(281.24, 347.34)","(553.93, 35.47)",,"(421.04, 348.95)",,,,"(672.31, 267.31)","(28.76, 163.40)",,,,,,,,,,,,,,,,,
103,"(519.77, 350.12)","(516.04, 301.52)",,,"(17.77, 130.79)","(162.02, 198.05)","(507.34, 183.26)","(509.17, 352.21)","(135.53, 96.68)",,,,,,,,,,"(168.79, 321.91)",,"(253.71, 204.42)",,"(68.83, 335.29)","(301.28, 347.62)",,,"(397.00, 351.44)",,"(433.52, 241.50)","(138.46, 349.01)","(51.27, 347.04)",,,,"(637.47, 349.49)",,,"(379.28, 207.37)",,"(622.15, 348.94)",,,,"(559.12, 262.70)",,,"(285.02, 338.14)","(288.37, 346.88)","(257.83, 348.90)",,,,,,,"(13.77, 169.78)",,,,"(370.49, 140.01)","(503.87, 349.17)",,,,,,"(53.36, 332.46)",,"(554.68, 33.50)",,"(421.47, 349.05)",,,,"(672.28, 265.23)","(29.72, 161.91)",,,,,,,,,,,,,,,,,
104,"(519.79, 350.15)","(516.08, 301.36)",,,"(16.91, 130.69)","(161.90, 198.01)","(508.54, 181.71)","(508.98, 352.37)","(135.48, 94.46)",,,,,,,,,,"(169.74, 320.52)",,"(252.81, 201.94)",,"(68.06, 334.68)","(300.90, 347.54)",,"(428.07, 351.67)","(397.14, 351.60)",,"(433.02, 243.08)","(138.53, 349.12)","(52.57, 347.35)",,,,"(637.15, 349.46)",,,"(379.30, 207.39)",,"(621.86, 348.88)",,,,"(559.10, 261.96)",,,"(285.50, 338.23)","(288.16, 347.17)","(257.80, 349.00)",,,,,,,"(14.21, 167.35)",,,,"(370.52, 139.25)","(503.78, 349.77)",,,,,,"(55.33, 333.09)",,"(555.25, 31.91)",,"(421.90, 349.04)",,,,"(672.14, 263.51)","(30.51, 160.54)",,,,,,,,,,,,,,,,,
105,"(519.89, 350.29)","(516.00, 300.96)",,,"(16.13, 130.38)","(161.59, 196.99)","(509.70, 180.32)","(509.28, 352.62)","(135.27, 91.93)",,,,,,,,,,"(170.41, 318.71)",,"(251.81, 200.13)",,"(67.26, 335.65)","(300.96, 347.53)",,"(428.04, 351.66)","(397.24, 351.61)",,"(432.40, 244.35)","(138.90, 349.08)","(53.82, 347.67)",,,,"(637.07, 349.78)",,,"(379.32, 207.39)",,"(622.18, 348.71)",,,,"(559.52, 260.77)",,,"(285.59, 337.89)","(287.89, 347.20)","(257.75, 349.06)",,,,,,,"(14.91, 165.45)",,,,"(370.36, 137.99)","(504.06, 348.96)",,,,,,"(57.03, 333.75)",,"(556.02, 31.27)",,"(422.60, 349.12)",,,,"(672.22, 261.92)","(31.06, 158.79)",,,,,,,,,,,,,,,,,
106,"(520.00, 350.34)","(515.92, 300.47)",,,"(14.98, 129.65)","(161.60, 195.74)","(510.59, 178.82)","(509.34, 352.57)","(135.31, 89.39)",,,,,,,,"(264.94, 277.44)",,"(171.24, 317.41)",,"(250.75, 197.76)",,"(66.73, 335.27)","(301.00, 347.49)",,"(428.65, 351.63)","(397.28, 351.58)",,"(431.67, 245.84)","(138.93, 349.17)","(55.12, 347.94)",,,,"(636.93, 349.11)",,,"(379.31, 207.37)",,"(621.65, 348.71)",,,,"(559.68, 260.04)",,,"(285.46, 337.60)","(287.64, 347.35)","(257.72, 349.05)",,,,,,,"(15.39, 162.85)",,,,"(370.38, 136.77)","(503.98, 349.13)",,,,,,"(58.50, 334.90)",,"(556.55, 30.38)",,"(423.51, 349.23)",,,,"(672.15, 259.96)","(31.01, 157.12)",,,,,,,,,,,,,,,,,
107,"(520.02, 350.30)","(515.87, 299.81)",,,"(13.80, 129.65)","(161.76, 194.44)","(511.60, 177.85)","(508.74, 352.35)","(135.21, 86.85)",,,,,,,,"(256.48, 261.67)",,"(172.33, 315.99)",,"(250.29, 195.57)",,"(65.31, 334.79)","(301.66, 347.36)",,"(429.08, 351.94)","(397.50, 351.47)",,"(430.17, 247.43)","(138.91, 349.13)","(56.05, 347.98)",,,"(643.81, 353.34)","(636.85, 349.79)",,,"(379.36, 207.43)",,"(621.55, 348.98)",,,,"(559.45, 258.58)",,,"(285.26, 337.14)","(287.40, 347.42)","(257.71, 349.06)",,,,,,,"(15.80, 160.85)",,,,"(370.63, 135.28)","(503.20, 349.41)",,,,,,,,"(556.89, 29.53)",,"(424.46, 349.56)",,,,"(672.15, 258.96)","(30.65, 155.28)",,,,,,,,,,,,,,,,,
108,"(519.91, 350.38)","(515.76, 299.37)",,,"(12.95, 129.86)","(162.00, 193.09)","(512.52, 176.90)","(509.21, 352.18)","(134.96, 84.82)",,,,,,,,,,"(172.98, 314.08)",,"(249.82, 193.55)",,"(64.38, 334.98)","(301.54, 347.37)",,,"(397.48, 351.44)",,"(429.37, 248.51)","(138.58, 349.16)","(55.90, 348.10)",,,"(644.56, 353.90)","(636.99, 349.89)",,,"(379.47, 207.50)",,"(621.28, 348.93)",,,,"(559.43, 257.93)",,,"(285.16, 337.04)","(286.88, 347.48)","(257.62, 349.08)",,,,,,,"(15.98, 158.27)",,,,"(370.66, 134.06)",,,,,,,,,"(557.22, 29.12)",,"(427.04, 350.77)",,,,"(672.06, 257.49)","(30.16, 152.97)",,,,,,,,,,,,,,,,,
109,"(519.77, 350.39)","(515.69, 298.83)",,,"(12.05, 129.72)","(161.80, 191.39)","(513.15, 175.98)","(510.31, 352.12)","(135.18, 82.14)",,,,,,,,,,"(173.34, 312.16)",,"(249.22, 191.14)",,"(65.26, 334.87)","(301.33, 347.34)",,,"(397.57, 351.43)",,"(428.51, 250.25)","(138.47, 349.09)","(55.42, 347.94)",,,"(644.52, 353.79)","(636.87, 349.93)",,,"(379.46, 207.50)",,"(621.13, 348.99)",,,,"(559.32, 257.73)",,,"(285.09, 336.56)","(286.45, 347.50)","(257.63, 349.07)",,,,,,,"(16.13, 155.96)",,,"(503.97, 349.96)","(370.74, 131.85)",,,,,,,,,"(557.44, 28.45)",,"(427.00, 350.74)",,,,"(672.14, 255.28)","(29.83, 150.65)",,,,,,,,,,,,,,,,,
110,"(519.74, 350.40)","(515.71, 298.71)",,,"(10.76, 129.71)","(161.55, 190.04)","(513.85, 175.37)","(510.78, 352.13)","(134.76, 79.90)",,,,,,,,,,"(174.17, 310.41)",,"(248.61, 188.45)",,,"(300.68, 347.27)",,,"(397.77, 351.42)",,"(428.07, 250.69)","(138.37, 349.03)","(54.88, 347.67)",,,"(644.59, 353.78)","(636.72, 349.80)",,,"(379.47, 207.49)",,"(621.19, 348.99)",,,,"(559.40, 257.00)",,,"(284.96, 336.11)","(285.55, 347.41)","(257.82, 349.11)",,,,,,"(247.77, 243.88)","(16.43, 154.05)",,,"(504.01, 349.92)","(370.83, 129.98)",,,,,,,,,"(557.91, 28.11)",,"(427.10, 350.86)",,,,"(671.91, 252.87)","(29.31, 147.89)",,,,,,,,,,,,,,,,,
111,"(519.79, 350.45)","(515.59, 298.56)",,,"(10.12, 129.60)","(161.54, 188.78)","(514.16, 175.03)","(510.62, 352.24)","(134.88, 77.24)",,,,,,,,,,"(174.34, 308.79)",,"(248.99, 185.80)",,,,,,"(397.92, 351.36)",,"(426.98, 252.31)","(138.05, 349.03)","(54.95, 347.47)",,,"(644.55, 353.69)","(636.33, 349.70)",,,"(379.42, 207.49)",,"(621.32, 348.49)",,,,"(559.38, 256.50)",,,"(284.58, 335.66)","(285.60, 347.44)","(258.30, 349.10)",,,,,,"(247.86, 243.49)","(16.86, 150.92)",,,"(504.37, 349.93)","(370.75, 128.23)",,,,,,,,,"(558.37, 27.65)",,"(427.21, 350.95)",,,,"(671.98, 251.07)","(29.00, 145.12)",,,,,,,,,,,,,,,,,
112,"(519.78, 350.45)","(515.67, 298.50)",,,"(9.63, 129.37)","(161.48, 186.83)","(514.23, 174.90)","(510.94, 352.15)","(134.67, 74.42)",,,,,,,,,,"(174.58, 307.46)",,"(248.64, 183.37)",,,,,,"(398.05, 351.33)",,"(426.42, 253.22)","(138.01, 349.02)","(54.85, 347.55)",,,"(644.52, 353.12)","(637.62, 349.12)",,,"(379.40, 207.50)",,"(620.95, 349.77)",,,,"(559.32, 256.37)",,,"(284.82, 335.10)","(284.26, 347.38)","(258.41, 348.99)",,,,,,"(247.92, 243.38)","(17.20, 148.38)",,,"(504.37, 349.78)","(370.74, 126.58)",,,,,,,"(66.25, 333.98)",,"(558.53, 26.69)",,"(427.21, 351.09)",,,,"(671.90, 248.81)","(28.48, 142.23)",,,,,,,,,,,,,,,,,
