frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id66,id67,id68,id69,id70,id71,id75,id77,id98,id105,id110,id111,id113,id116,id119,id122,id123,id124,id132,id133,id134,id135,id136,id142,id154,id155,id157,id158,id159,id161,id162,id163,id164,id165,id166,id168,id171,id172,id173,id175,id177,id182,id183,id184,id188,id189,id190,id191,id194,id195,id196,id197,id212,id217,id223,id225,id226,id227,id229,id235,id236,id237,id246,id247,id248,id249,id253,id254,id259,id262,id266,id267,id269,id271,id272,id278,id280,id281,id282,id283,id288,id292,id294,id296,id297,id298,id309,id318,id324,id328,id343,id346,id349,id354,id356,id376,id379,id383,id394,id395,id402,id405,id407,id411,id413,id414,id415,id417,id420,id431,id438,id441,id443,id445,id448,id450,id453,id454,id458,id463,id464,id466,id467,id471,id475,id476,id489,id490,id499,id507,id509,id510,id513,id525,id526,id528,id530,id532,id534,id538,id544,id545,id549,id552,id559
80,"(71.82, 167.22)",,"(44.60, 107.92)","(126.24, 209.97)",,,"(505.22, 349.19)",,"(669.91, 228.36)",,,,,,,,,,,,,,,,,,,"(170.87, 347.60)",,"(154.09, 348.40)",,,,"(18.39, 347.49)","(425.81, 350.50)",,,,,,,"(143.53, 348.22)",,,"(32.20, 324.68)","(290.39, 312.20)",,,,,"(407.61, 346.68)","(619.55, 277.85)",,"(308.39, 142.50)",,"(126.97, 349.72)",,,,,,,,,"(20.52, 325.72)","(528.48, 352.16)",,"(614.81, 349.82)","(490.98, 351.93)",,"(393.58, 348.06)","(622.10, 203.59)",,"(278.77, 344.36)",,,,"(25.86, 27.34)",,,"(155.67, 347.91)",,,"(21.50, 337.70)",,,"(674.68, 95.34)",,,"(536.71, 350.37)",,,,,,,,,,,,"(152.36, 343.15)",,,,,,,,,,,,,,,,"(673.64, 265.86)","(156.75, 346.82)",,"(307.49, 281.41)","(294.79, 348.70)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"(71.51, 165.87)",,"(44.08, 105.83)","(125.64, 208.46)",,,"(505.29, 349.15)",,"(670.08, 228.37)",,,,,,,,,,,,,,,,,,,"(171.11, 347.68)",,,,,,"(18.36, 347.23)","(425.73, 350.52)",,,,,,,"(143.30, 348.32)",,,"(30.23, 321.92)","(290.97, 310.04)",,,,,"(407.59, 346.64)","(618.79, 276.60)",,"(308.58, 139.99)",,"(127.14, 349.77)",,,,,,,,,"(20.88, 324.07)","(528.64, 352.22)",,"(614.83, 349.87)","(491.11, 352.45)",,"(392.54, 348.13)","(622.36, 201.58)",,"(278.73, 344.32)",,,,"(25.60, 24.94)",,,,,,"(21.80, 335.93)",,,"(675.16, 93.58)",,,"(536.76, 350.34)",,,,,,,,,,,,"(152.14, 342.27)",,,,,,,,,,,,,,,,"(673.55, 265.77)",,"(158.16, 347.52)","(307.46, 280.04)","(294.81, 348.62)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,"(71.42, 164.64)",,"(44.36, 103.10)","(125.32, 207.33)",,,,,"(670.05, 228.34)",,,,,,,,,,,,,,,,,,,"(171.12, 347.67)",,,,,,"(18.32, 346.93)","(425.73, 350.55)",,,,,,,"(143.41, 348.49)",,,"(29.71, 319.65)","(291.35, 308.24)",,,,,"(408.31, 346.61)","(617.84, 274.88)",,"(308.97, 137.66)",,"(126.97, 349.73)",,,,,,,,,"(20.98, 323.35)","(528.49, 352.30)",,"(614.81, 349.90)","(491.54, 352.28)",,"(392.23, 348.11)","(622.75, 199.46)",,"(278.48, 344.24)",,,,"(25.38, 22.39)",,,,,,"(21.33, 334.03)",,,"(675.10, 91.31)",,,"(537.24, 350.29)",,,,,,,,,,,,"(150.79, 341.14)",,,,,,,,,,,,,,,,"(673.05, 264.97)",,"(158.10, 347.35)","(307.45, 277.89)","(294.62, 347.97)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"(70.72, 162.60)",,"(44.33, 100.59)","(125.34, 205.59)",,,,,"(669.88, 228.01)",,,,,,,,,,,,,,,,,,,"(171.19, 347.70)",,,,,,"(18.52, 346.92)",,,,,,,,"(143.58, 348.40)",,,"(28.99, 317.66)","(292.35, 305.98)",,,,,"(408.93, 346.67)","(617.16, 273.64)",,"(309.01, 135.54)",,"(126.98, 349.73)",,,,,,,,,"(21.17, 323.13)","(528.34, 352.37)",,"(614.82, 349.96)","(491.66, 352.19)",,"(391.58, 348.12)","(622.95, 198.36)",,"(278.48, 344.11)",,,,"(24.76, 20.75)",,,,,,"(21.09, 331.09)",,,"(675.62, 90.13)",,,"(535.60, 348.53)",,,,,,,,,,,,"(150.47, 339.98)",,,,,,,,,,,,,,,,"(672.91, 264.50)",,"(157.81, 347.34)","(307.53, 275.89)","(293.45, 347.61)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,"(70.34, 159.99)",,"(44.43, 98.35)","(125.08, 203.44)",,,,,"(669.84, 227.95)",,,,,,,,,,,,,,,,,,,"(171.20, 347.69)",,,,,,"(18.21, 347.03)",,,,,,,,"(143.54, 348.47)",,,"(28.28, 316.31)","(292.86, 303.84)",,,,,"(409.01, 346.89)","(616.49, 273.08)",,"(309.32, 133.37)",,"(126.97, 349.70)",,,,,,,,,"(21.60, 321.68)","(528.41, 352.34)",,"(614.78, 350.06)","(491.67, 352.11)",,"(391.15, 348.02)","(623.07, 196.75)",,"(277.92, 344.53)",,,,"(24.59, 18.17)",,,,,,"(21.37, 328.29)",,,"(675.80, 89.40)",,,"(534.89, 348.11)",,,,,,,,"(506.06, 349.57)",,,,"(150.06, 338.09)",,,,,,,,,,,,,,,,"(672.68, 263.57)",,"(158.15, 347.26)","(307.70, 273.63)","(292.28, 347.57)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"(69.60, 157.83)",,"(44.72, 95.94)","(124.59, 201.31)",,,,,"(669.91, 227.97)",,,,,,,,,,,,,,,,,,,"(171.14, 347.73)",,,,,,"(18.24, 347.10)",,,,,,,,,,,"(27.68, 313.90)","(293.32, 301.50)",,,,,"(409.63, 347.38)","(615.80, 271.82)",,"(309.16, 131.77)",,"(127.15, 349.58)",,,,,,,,,"(24.03, 318.48)","(528.46, 352.39)",,"(614.83, 350.06)","(491.74, 352.00)",,"(391.06, 348.11)","(623.12, 195.06)",,"(277.91, 344.39)",,,,"(24.29, 16.78)",,,,,,"(21.02, 324.97)",,,"(675.59, 88.75)",,,"(534.68, 347.59)",,,,,,,,"(506.05, 349.51)",,,,"(149.32, 337.22)",,,,,,,"(546.26, 351.21)",,,,,,,,,"(672.46, 262.54)",,,"(308.54, 271.55)","(291.12, 347.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"(69.16, 155.46)",,"(44.60, 93.65)","(124.49, 198.36)",,,,,"(669.94, 227.95)",,,,,,,,,,,,,,,,,,,"(171.31, 347.67)",,,,,,"(17.89, 346.98)",,,,,,,,,,,"(26.05, 311.14)","(294.36, 298.57)",,,,,"(409.80, 347.30)","(615.40, 270.90)",,"(309.26, 129.34)",,"(127.05, 349.57)",,,,,,,,,"(21.29, 316.83)","(528.51, 352.45)",,"(614.84, 350.01)","(492.07, 352.36)",,"(390.97, 348.18)","(623.28, 194.33)",,"(277.79, 344.32)",,,,"(23.91, 16.91)",,,,,,"(20.62, 322.43)",,,"(675.16, 87.73)",,"(494.52, 352.01)","(534.50, 347.36)",,,,,,,,"(506.14, 348.49)",,,,"(148.94, 336.36)",,,,,,,"(547.19, 351.41)",,,,,,,,,"(672.41, 261.46)",,,"(308.68, 269.11)","(289.96, 347.03)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"(68.79, 153.18)",,"(44.59, 91.07)","(124.35, 196.34)",,,,,"(669.93, 227.94)",,,,,,,,,,,,,,,,,,,"(171.30, 347.66)",,,,,,"(16.77, 346.79)",,,,,,,,,,,"(25.83, 308.79)","(294.99, 296.58)",,,,,"(409.76, 347.31)","(614.55, 270.03)",,"(309.79, 127.41)",,"(127.01, 349.58)",,,,,,,,,"(21.77, 315.19)","(528.28, 352.52)",,"(614.82, 350.01)","(491.11, 352.31)",,"(390.99, 348.27)","(623.35, 193.20)",,"(277.78, 344.28)",,,,,,,,,,"(19.89, 319.28)",,,"(675.17, 86.33)",,"(495.15, 351.98)","(534.26, 347.13)",,,,,,,,"(505.55, 348.46)",,,,"(148.56, 335.03)",,,,,,,"(545.64, 351.22)",,,"(158.85, 346.50)","(398.63, 353.40)",,,,,"(672.27, 260.66)",,,"(308.57, 266.98)","(289.34, 347.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"(67.97, 150.97)",,"(44.92, 88.25)","(124.41, 193.89)",,,,,"(670.12, 227.89)",,,,,,,,,,,,,,,,,,,"(171.91, 347.76)",,,,,,"(15.79, 346.77)",,,,,,,,,,,"(25.17, 306.35)","(295.91, 294.41)",,,,,"(409.74, 347.33)","(613.70, 268.92)",,"(309.81, 125.04)",,"(127.31, 349.68)",,,,,,,,,,"(528.23, 352.33)",,"(614.81, 350.01)","(491.76, 352.28)",,"(390.98, 348.29)","(623.50, 192.28)",,"(277.94, 344.32)",,,,,,,,,,"(20.40, 316.53)",,,"(675.42, 84.25)",,"(495.30, 351.98)","(533.85, 347.09)",,,,,,,,"(505.70, 348.25)",,,,"(148.40, 334.64)",,,,,,,"(544.85, 351.27)",,,"(158.26, 346.78)","(398.71, 353.19)",,,,,"(672.30, 259.87)",,,"(309.01, 265.03)","(288.67, 347.30)","(373.13, 348.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"(66.98, 149.07)",,"(44.78, 85.11)","(124.03, 190.65)",,,"(501.96, 351.33)",,"(670.07, 227.90)",,,,,,,,,,,,,,,,,,,"(172.07, 348.13)",,,,,,"(13.97, 347.07)",,,,,,,,,,,"(24.37, 305.30)","(296.79, 292.22)",,,,,"(409.75, 347.33)","(613.17, 267.93)",,"(309.89, 123.02)",,"(126.83, 349.75)",,,,,,,,,,"(527.79, 351.44)",,"(614.92, 349.85)","(491.53, 352.35)",,"(390.81, 348.27)","(623.47, 191.50)",,"(277.95, 344.25)",,,,,,,,,"(495.78, 352.03)","(20.14, 313.93)","(496.54, 352.01)",,"(675.27, 82.14)",,"(495.34, 351.99)","(533.52, 347.10)",,,,,,,,"(505.79, 348.23)",,,,"(148.08, 334.01)",,,,,,,"(542.74, 351.18)",,,"(159.24, 347.43)","(398.71, 353.02)",,,,,"(672.08, 258.85)",,,"(308.89, 262.97)","(288.28, 347.42)","(373.45, 349.27)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"(66.34, 147.47)",,"(44.90, 82.40)","(124.08, 188.36)",,,"(501.08, 351.21)",,"(669.89, 227.87)",,,,,,,,,,,,,,,,,,,"(172.50, 348.17)",,,,,,"(11.97, 347.28)",,,,,,,,,,,"(23.06, 303.42)","(297.39, 290.81)",,,,,"(409.54, 347.46)","(612.73, 267.82)",,"(309.62, 120.74)",,"(126.73, 349.96)",,,,,,,,,,"(527.58, 351.29)",,"(615.02, 349.74)","(491.37, 352.61)",,,"(623.42, 191.64)",,"(277.42, 344.10)",,,,,,,,,"(494.60, 352.32)","(20.01, 311.15)",,,"(674.96, 80.20)",,"(494.88, 352.14)","(533.73, 347.39)",,,,,,,,"(505.75, 348.36)",,,,"(147.69, 333.48)","(500.19, 351.81)",,,,,,"(541.31, 351.49)",,,"(159.20, 347.55)","(398.70, 353.10)",,,,,"(671.97, 258.85)",,,"(309.31, 261.30)","(288.16, 347.36)","(373.34, 349.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"(65.59, 145.44)",,"(44.36, 80.02)","(124.09, 185.22)",,,,,"(669.62, 228.00)",,,,,,,,,,,,,,,,,,,"(172.92, 347.77)",,,,,,"(10.93, 347.26)",,,,,,,,,,,"(22.64, 302.09)","(297.69, 288.70)",,,,,"(409.58, 347.43)","(611.86, 266.76)",,"(309.24, 119.14)",,"(126.79, 349.79)",,,,,,,,,,"(527.65, 351.14)",,"(615.23, 349.83)","(491.69, 352.62)",,,"(623.35, 191.57)",,"(277.24, 344.25)",,,,,,,,,"(494.75, 352.28)","(19.43, 307.84)",,,"(674.49, 78.47)",,"(493.91, 352.07)","(533.66, 347.05)",,,,,,,,"(505.38, 348.12)",,,,"(147.22, 332.62)","(499.51, 351.97)",,,,,,"(540.70, 351.25)",,"(501.68, 351.50)","(159.40, 347.41)","(398.57, 353.03)",,,,,"(671.69, 258.61)",,,"(309.38, 259.05)","(288.50, 346.85)","(374.04, 349.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"(64.84, 143.32)",,"(44.48, 76.94)","(124.11, 182.31)",,,,,"(670.15, 227.63)",,,,,,,,,,,,,,,,,,,"(174.47, 347.69)",,,,,,"(10.35, 347.32)",,,,,,,,,,,"(22.81, 302.04)","(298.33, 287.00)",,,,,"(410.09, 347.39)","(611.26, 265.34)",,"(309.36, 116.45)",,"(127.07, 349.87)",,,,,,,,,,"(528.17, 351.30)",,"(615.72, 349.61)","(491.29, 352.86)",,,"(623.48, 191.26)",,"(276.86, 344.55)",,,,,,,,,"(494.43, 352.01)","(19.12, 306.31)",,,"(674.75, 75.51)",,"(493.80, 352.34)","(533.84, 347.17)",,,,,,,,"(505.59, 348.11)",,,,"(146.97, 331.68)",,,,,,"(503.02, 351.79)","(540.40, 351.41)",,"(504.07, 351.51)","(159.58, 347.11)","(398.76, 353.04)",,,,,"(671.65, 257.94)",,,"(309.55, 256.62)","(288.80, 346.89)","(374.48, 348.86)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"(63.41, 141.53)",,"(44.41, 74.52)","(124.46, 180.32)",,,,,"(670.18, 227.82)",,,,,,,,,,,,,,,,,,,"(175.91, 348.03)",,,,,,"(9.67, 347.44)",,,,,,,,,,,"(21.16, 303.76)","(298.37, 285.48)",,,,,"(410.07, 347.49)","(610.80, 265.16)",,"(308.85, 114.44)",,"(126.72, 349.88)",,,,,,,,,,"(527.63, 351.39)",,"(615.23, 350.03)","(491.31, 352.85)",,"(390.21, 348.60)","(623.46, 191.23)",,"(276.03, 344.70)",,,,,,,,,,"(17.77, 303.56)",,,"(674.75, 73.23)",,,"(533.60, 347.33)",,,,,,,,"(505.30, 348.92)",,,,"(146.45, 331.95)",,,,,,"(503.60, 352.52)","(539.86, 351.37)",,"(505.08, 351.81)","(159.31, 346.87)","(398.71, 353.09)",,,,,"(671.62, 257.50)",,,"(309.75, 255.00)","(288.98, 346.24)","(373.35, 349.28)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"(62.48, 140.41)",,"(44.27, 72.48)","(125.10, 178.76)",,,,,"(670.02, 227.70)",,,,,,,,,,,,,,,,,,,"(177.23, 348.20)",,,,,,"(9.30, 347.38)",,,,,,,,,,,,"(298.71, 283.73)",,,,,"(410.21, 347.45)","(610.57, 264.45)",,"(308.64, 112.03)",,"(126.61, 349.87)",,,,,,,,,"(21.84, 303.09)","(527.25, 351.08)",,"(615.29, 350.08)","(491.05, 352.73)",,"(389.32, 348.56)",,,"(274.56, 344.87)",,,,,,,,,,"(17.10, 301.98)",,,"(674.61, 70.78)",,,"(533.51, 347.60)",,,,,,,,"(505.49, 349.12)",,,,"(146.19, 332.18)",,,,,,"(504.47, 352.47)","(539.34, 351.65)",,"(505.56, 351.68)","(157.31, 346.24)","(398.65, 353.07)",,,,,"(671.84, 256.18)",,,"(309.65, 253.36)","(288.36, 345.92)","(373.08, 349.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"(61.58, 139.16)",,"(44.16, 69.99)","(124.97, 177.08)",,,,,"(669.78, 227.58)",,,,,,,,,,,,,,,,,,,"(178.55, 347.69)",,,,,,"(9.28, 347.24)",,,,,,,,,,,,"(299.06, 281.62)",,,,,"(410.33, 347.62)","(609.65, 263.28)",,"(307.51, 110.13)",,"(126.43, 349.78)",,,,,,,,,"(21.87, 302.24)","(527.24, 350.88)",,"(614.99, 350.08)","(490.76, 352.53)",,,,,"(274.15, 344.55)",,,,,,,,,,"(16.90, 300.72)",,,"(674.38, 68.40)",,,"(533.14, 347.50)",,,,,,,,"(505.76, 348.85)",,,"(161.01, 348.12)","(145.88, 331.81)",,,,,,,"(538.66, 351.75)",,"(505.37, 352.21)","(154.99, 345.39)","(398.63, 353.07)",,,,,"(672.42, 254.42)",,,"(309.69, 251.63)","(287.53, 345.31)","(372.82, 349.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"(60.58, 137.69)",,"(44.16, 67.58)","(126.03, 175.59)",,,,,"(669.72, 227.28)",,,,,,,,,,,,,,,,,,,"(179.23, 347.68)",,,,,,"(9.43, 347.34)",,,,,,,,,,,,"(299.53, 278.83)",,,,,"(410.74, 347.37)","(609.77, 262.31)",,"(307.20, 108.42)",,"(126.79, 349.76)",,,,,,,,,"(21.91, 300.79)","(526.97, 350.64)",,"(615.00, 349.80)","(491.01, 352.39)",,,,,"(273.52, 344.51)",,,,,,,,,,"(16.15, 299.35)",,,"(674.52, 65.99)",,,"(533.30, 346.99)",,,,,,,,"(505.18, 348.05)",,,"(162.10, 348.09)","(145.38, 331.33)",,,,,,,"(537.65, 351.55)",,"(506.12, 351.64)","(155.24, 345.43)","(398.40, 352.31)",,,,,"(672.94, 252.32)",,,"(310.12, 250.26)","(286.49, 345.15)","(372.70, 349.17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"(59.76, 136.17)",,"(44.29, 64.64)","(126.41, 173.43)",,,,,"(669.79, 227.28)",,,,,,,,,,,,,,,,,,,"(180.03, 347.88)",,,,,,"(9.86, 347.62)",,,,,,,,,,,,"(300.07, 276.75)",,,,,"(411.09, 347.47)","(609.20, 261.19)",,"(306.24, 106.72)",,"(126.66, 349.75)",,,,,,,,,"(22.01, 299.05)","(526.08, 350.61)",,"(614.96, 350.05)",,,,,,"(273.15, 344.69)",,,,,,,,,,"(15.61, 297.75)",,,"(674.49, 63.24)",,,"(533.40, 347.03)",,,,,,,,"(505.49, 347.68)",,,,"(145.34, 331.30)",,,,,,,"(536.99, 351.60)",,,"(154.46, 345.18)","(399.07, 352.42)",,,,,"(673.01, 250.74)",,,"(310.10, 249.21)","(285.58, 344.87)","(372.67, 349.29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"(58.69, 134.56)",,"(44.47, 61.92)","(127.15, 171.52)",,,,,"(669.74, 227.24)",,,,,,,,,,,,,,,,,,,"(181.45, 348.10)",,,,,,"(9.76, 347.52)",,,,,,,,,,,,"(300.59, 274.47)",,,,,"(411.12, 347.60)","(608.81, 260.41)",,"(305.64, 105.29)",,"(126.33, 349.90)",,,,,,,,,"(21.57, 297.38)","(527.24, 351.13)",,"(614.94, 350.02)",,,,,,"(272.49, 344.56)",,,,,,,,,,"(15.34, 296.54)",,,"(674.37, 60.62)",,,"(533.51, 347.18)",,,,,,,,"(505.56, 348.35)","(512.06, 350.39)",,,"(145.32, 330.67)",,,,,,,"(536.27, 351.56)",,,"(154.44, 345.04)","(398.48, 352.90)",,,,,"(673.68, 248.99)",,,"(310.09, 247.80)","(284.84, 344.70)","(371.62, 349.32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"(57.66, 133.47)",,"(44.15, 59.21)","(128.04, 168.65)",,,,,"(669.59, 227.46)",,,,,,,,,,,,,,,,,,,"(181.96, 348.54)",,,,,,"(9.54, 347.48)",,,,,,,,,,,,"(301.01, 272.75)",,,,,"(411.10, 347.60)","(608.52, 260.04)",,"(305.03, 103.96)",,"(126.12, 349.99)",,,,,,,,,"(21.36, 295.83)","(526.65, 351.01)",,"(614.79, 349.97)",,,,,,"(272.30, 344.75)",,,,,,,,,,"(14.32, 295.31)",,,"(674.49, 58.59)",,,,,,,,,,,"(504.82, 348.48)","(511.70, 350.13)","(164.57, 347.68)",,"(144.91, 329.77)",,,,,,,"(536.46, 351.37)",,,"(154.46, 345.13)","(398.87, 352.69)",,,,,"(673.51, 247.41)",,,"(310.31, 247.21)","(283.89, 344.47)","(371.45, 349.86)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"(56.69, 132.00)",,"(44.58, 56.49)","(129.01, 165.72)",,,,,"(669.78, 227.48)",,,,,,,,"(514.63, 349.79)",,,,,,,,,,,"(182.71, 348.39)",,,,,,"(9.39, 347.43)",,,,,,,,,,,,"(301.62, 270.58)",,,,,"(410.98, 347.43)","(608.53, 259.50)",,"(304.27, 102.76)",,"(125.21, 349.83)",,,,,,,,,"(21.46, 293.30)","(527.21, 351.06)",,"(614.22, 350.01)",,,,,,,,,,,,,,,,"(13.36, 292.88)",,,"(673.93, 55.74)",,,,,,,,,,,"(504.62, 348.44)","(512.30, 349.94)","(166.45, 347.79)",,"(144.37, 328.69)",,,,,,,"(536.59, 351.38)",,,,"(398.69, 352.60)",,,,,"(673.26, 246.35)",,,"(310.48, 246.53)","(282.77, 344.48)","(370.51, 349.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"(55.83, 130.22)",,"(44.16, 54.20)","(129.59, 162.99)",,,,,"(669.85, 229.20)",,,,,,,,"(515.86, 349.79)",,,,,,,,,,,"(183.03, 348.85)",,,,,,"(9.18, 347.43)",,,,,,,,,,,,"(301.83, 268.80)",,,,,"(410.99, 347.41)","(608.53, 258.76)",,"(303.76, 101.91)",,"(123.18, 350.10)",,,,,,,,,"(21.10, 291.24)","(527.01, 350.91)",,"(613.96, 349.94)",,,,,,,,,,,,,,,,"(12.84, 290.99)",,,"(674.01, 53.47)",,,,,,,,,,,"(504.86, 348.61)","(512.34, 349.87)","(167.26, 348.47)",,"(144.22, 327.86)",,,,,,,"(536.65, 351.25)",,,,"(398.59, 352.63)",,,,,,,,"(310.66, 245.96)","(282.69, 344.47)","(371.14, 349.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"(54.50, 128.18)",,"(44.20, 51.79)","(130.11, 161.55)",,,,,"(670.71, 229.20)",,,,,,,,,,,,,,,,,,,"(183.44, 348.78)",,,,,,"(9.16, 347.45)",,,,,,,,,,,,"(301.95, 267.15)",,,,,"(410.97, 347.42)","(608.24, 258.84)",,"(303.05, 100.82)",,"(123.33, 350.11)",,,,,"(527.21, 349.57)",,,,"(21.07, 289.18)","(526.99, 350.59)",,"(613.94, 350.00)",,,,,,,,,,,,,,,,"(12.48, 288.86)",,,"(674.02, 50.36)",,,,,,,,,,,"(504.94, 348.53)","(511.52, 349.36)","(168.95, 349.43)",,"(143.60, 326.60)",,,,,,,"(536.91, 351.87)",,,,"(398.52, 352.66)",,,,,,,,"(311.16, 245.73)","(282.61, 344.48)","(370.91, 349.72)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"(53.14, 125.52)",,"(44.05, 49.18)","(130.94, 160.28)",,,,,"(670.60, 228.94)",,,,,,,,,,,,,,,,,,,"(183.40, 348.47)",,,,,,"(9.18, 347.45)",,,,,,,,,,,,"(302.19, 265.68)",,,,,"(410.99, 347.40)","(608.22, 258.79)",,"(302.48, 100.09)",,"(123.32, 349.74)",,,,,"(527.79, 349.28)",,,,"(21.23, 286.42)",,,"(613.92, 350.16)",,,,,,,,,,,,,,,,"(11.82, 287.01)",,,"(673.63, 47.79)",,,,,,,,,,,"(505.09, 348.52)","(511.64, 349.99)","(169.57, 349.72)",,"(143.12, 325.30)",,,,,,,"(533.55, 351.19)",,,,"(398.82, 352.54)",,,,,,,,"(311.16, 245.34)","(281.60, 344.57)","(371.21, 349.65)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"(51.66, 122.99)",,"(43.39, 46.72)","(131.07, 158.70)",,,,,"(670.65, 228.90)",,,,,,,,,,,,,,,,,,,"(183.27, 348.46)",,,,,,"(9.13, 347.44)",,,,,,,,,,,,"(302.19, 264.19)",,,,,"(411.01, 347.45)","(608.15, 258.58)",,"(301.85, 99.33)",,"(123.68, 348.95)",,,,,"(527.68, 349.27)",,,,"(20.56, 283.20)",,,"(613.97, 349.92)",,,,,,,,,,,,,,,,"(11.14, 285.46)",,,"(673.82, 45.19)",,,,,,,,,,,"(505.22, 348.60)",,"(169.07, 349.37)",,"(142.78, 323.92)",,,,,,,,,,,"(399.39, 352.87)",,,,"(135.66, 270.72)",,,,"(311.34, 244.99)","(280.63, 344.62)","(371.26, 349.61)",,,,,"(536.02, 351.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
